Title,Types,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
[ CAMELLIA PHASE ] 2 Sty Terrace House Semenyih Serene Heights Bangi,Houses,RM 610 000,4 Bedrooms,3 Bathrooms,2174 sq.ft.,Bangi,"Yesterday, 19:10",https://www.mudah.my/+CAMELLIA+PHASE+2+Sty+Terrace+House+Semenyih+Serene+Heights+Bangi-91789780.htm
"[FULLY FURNISHED] Double Storey Taman Mutiara Rinching, Semenyih",Houses,RM 520 000,4 Bedrooms,3 Bathrooms,1900 sq.ft.,Semenyih,"Yesterday, 19:10",https://www.mudah.my/+FULLY+FURNISHED+Double+Storey+Taman+Mutiara+Rinching+Semenyih-91789774.htm
PROMOSI Corner Lot Taman Sri Muda Shah Alam Double Storey BELOW MARKET,Houses,RM 435 000,3 Bedrooms,2 Bathrooms,1668 sq.ft.,Shah Alam,"Yesterday, 19:10",https://www.mudah.my/PROMOSI+Corner+Lot+Taman+Sri+Muda+Shah+Alam+Double+Storey+BELOW+MARKET-91789772.htm
"[RENOVATED] Amansiara Townhouse Taman Amansiara, Selayang",Houses,RM 345 000,3 Bedrooms,2 Bathrooms,1280 sq.ft.,Selayang,"Yesterday, 19:10",https://www.mudah.my/+RENOVATED+Amansiara+Townhouse+Taman+Amansiara+Selayang-91789767.htm
[Freehold] Double Storey 22x75 Bandar Tun Hussein On Cheras Selangor,Houses,RM 595 000,4 Bedrooms,3 Bathrooms,1250 sq.ft.,Cheras,"Yesterday, 19:10",https://www.mudah.my/+Freehold+Double+Storey+22x75+Bandar+Tun+Hussein+On+Cheras+Selangor-91789755.htm
[Corner Lot] Double Storey Taman Warisan Putra Fasa 2 Jenderam Dengkil,Houses,RM 730 000,4 Bedrooms,3 Bathrooms,3936 sq.ft.,Dengkil,"Yesterday, 19:10",https://www.mudah.my/+Corner+Lot+Double+Storey+Taman+Warisan+Putra+Fasa+2+Jenderam+Dengkil-91789753.htm
[ END LOT ] Single Storey Taman Pahlawan Telok Panglima Garang,Houses,RM 295 500,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Telok Panglima Garang,"Yesterday, 19:10",https://www.mudah.my/+END+LOT+Single+Storey+Taman+Pahlawan+Telok+Panglima+Garang-91789751.htm
[CASHBACK 60K! !] SEMI D CONCEPT 45x95 2STOREY ! ! LIMITED UNIT ! ! !,Houses,RM 387 199,4 Bedrooms,4 Bathrooms,3617 sq.ft.,Sepang,"Yesterday, 19:10",https://www.mudah.my/+CASHBACK+60K+SEMI+D+CONCEPT+45x95+2STOREY+LIMITED+UNIT+-85969300.htm
"[FULLY FURNISHED] Double Storey Taman Mutiara Rinching, Semenyih",Houses,RM 520 000,4 Bedrooms,3 Bathrooms,1900 sq.ft.,Semenyih,"Yesterday, 19:10",https://www.mudah.my/+FULLY+FURNISHED+Double+Storey+Taman+Mutiara+Rinching+Semenyih-91789774.htm
"[RENOVATED] Amansiara Townhouse Taman Amansiara, Selayang",Houses,RM 345 000,3 Bedrooms,2 Bathrooms,1280 sq.ft.,Selayang,"Yesterday, 19:10",https://www.mudah.my/+RENOVATED+Amansiara+Townhouse+Taman+Amansiara+Selayang-91789767.htm
Single Storey House - Saujana Utama Sungai Buloh (Ready Amenities),Houses,RM 330 000,3 Bedrooms,2 Bathrooms,970 sq.ft.,Sungai Buloh,"Yesterday, 19:10",https://www.mudah.my/Single+Storey+House+Saujana+Utama+Sungai+Buloh+Ready+Amenities+-91789741.htm
Kajang Saujana Impian Double Storey Bungalolw for sale,Houses,RM 3 700 000,7 Bedrooms,7 Bathrooms,16000 sq.ft.,Kajang,"Yesterday, 19:09",https://www.mudah.my/Kajang+Saujana+Impian+Double+Storey+Bungalolw+for+sale-88394748.htm
Lestari Apt (Tenanted) Lift | NKVE | Plus Highway | MRT D'sara Damai,Apartments,RM 140 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Damansara Damai,"Yesterday, 19:09",https://www.mudah.my/Lestari+Apt+Tenanted+Lift+NKVE+Plus+Highway+MRT+D+sara+Damai-91789916.htm
"[Next to MCD, KFC, Uni] Best Invest & Own Stay Project at Cyberjaya",Apartments,RM 265 000,3 Bedrooms,1 Bathroom,790 sq.ft.,Cyberjaya,"Yesterday, 19:05",https://www.mudah.my/+Next+to+MCD+KFC+Uni+Best+Invest+Own+Stay+Project+at+Cyberjaya-91335871.htm
"Condo Harga Bawah Pasaran 30% Puchong, Bayaran Bulan Hanya Dari 1200++",Apartments,RM 320 000,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Puchong,"Yesterday, 19:05",https://www.mudah.my/Condo+Harga+Bawah+Pasaran+30+Puchong+Bayaran+Bulan+Hanya+Dari+1200+-91510644.htm
READY STRATA FURNISHED FACING LAKE Apartment Laguna Biru 1 Kundang,Apartments,RM 220 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Sungai Buloh,"Yesterday, 19:05",https://www.mudah.my/READY+STRATA+FURNISHED+FACING+LAKE+Apartment+Laguna+Biru+1+Kundang-91789718.htm
Klang Jalan Mohd Tahir 2sty Semi D fully Reno & Extended for Sales,Houses,RM 888 000,4 Bedrooms,4 Bathrooms,3041 sq.ft.,Klang,"Yesterday, 19:05",https://www.mudah.my/Klang+Jalan+Mohd+Tahir+2sty+Semi+D+fully+Reno+Extended+for+Sales-91789717.htm
CORNER LOT BEST BUY FREEHOLD 2 Stry Terrace R4B3 Taman Puchong Utama 2,Houses,RM 933 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Puchong,"Yesterday, 19:05",https://www.mudah.my/CORNER+LOT+BEST+BUY+FREEHOLD+2+Stry+Terrace+R4B3+Taman+Puchong+Utama+2-91789687.htm
"[MURAH!] MEDITERANEAN APARTMENT Shah Alam, Sudah direno nilai Rm40k",Apartments,RM 195 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Shah Alam,"Yesterday, 19:05",https://www.mudah.my/+MURAH+MEDITERANEAN+APARTMENT+Shah+Alam+Sudah+direno+nilai+Rm40k-91789703.htm
"Kemensah Villa Condominium , Taman Melawati , Ulu Klang",Apartments,RM 480 000,3 Bedrooms,2 Bathrooms,1176 sq.ft.,Ulu Klang,"Yesterday, 19:04",https://www.mudah.my/Kemensah+Villa+Condominium+Taman+Melawati+Ulu+Klang-91789838.htm
NICE Single Storey Intermediate Taman Bunga Raya Salak Tinggi,Houses,RM 350 000,3 Bedrooms,2 Bathrooms,1400 sq.ft.,Salak Tinggi,"Yesterday, 19:03",https://www.mudah.my/NICE+Single+Storey+Intermediate+Taman+Bunga+Raya+Salak+Tinggi-91789816.htm
Apartment Tropicana Aman 1 Bandar Tropicana Aman Bandar Rimbayu,Apartments,RM 430 000,3 Bedrooms,2 Bathrooms,870 sq.ft.,Kota Kemuning,"Yesterday, 19:01",https://www.mudah.my/Apartment+Tropicana+Aman+1+Bandar+Tropicana+Aman+Bandar+Rimbayu-91789805.htm
Jalan Dato Dagang 31 Kedai rumah UTK dijual tak perlu deposit,Apartments,RM 65 000,3 Bedrooms,2 Bathrooms,750 sq.ft.,Klang,"Yesterday, 19:00",https://www.mudah.my/Jalan+Dato+Dagang+31+Kedai+rumah+UTK+dijual+tak+perlu+deposit-90188573.htm
[ NEGOTIABLE ] Double Sty Terrace House Taman Wawasan Seksyen 14 Bangi,Houses,RM 560 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Bangi,"Yesterday, 19:00",https://www.mudah.my/+NEGOTIABLE+Double+Sty+Terrace+House+Taman+Wawasan+Seksyen+14+Bangi-91773821.htm
Double Storey Terrace at Bandar Seri Putra Bangi For Sale,Houses,RM 480 000,4 Bedrooms,3 Bathrooms,2400 sq.ft.,Bangi,"Yesterday, 19:00",https://www.mudah.my/Double+Storey+Terrace+at+Bandar+Seri+Putra+Bangi+For+Sale-91626233.htm
(Belimbing Height Condo)*Seri Kembangan*Balakong*Cash back 80k,Apartments,RM 290 000,3 Bedrooms,2 Bathrooms,956 sq.ft.,Balakong,"Yesterday, 19:00",https://www.mudah.my/+Belimbing+Height+Condo+Seri+Kembangan+Balakong+Cash+back+80k-91015296.htm
[ SIZE 20 x 100 NEGO ] 2 Sty Terrace House Seksyen 4 Bandar Baru Bangi,Houses,RM 580 000,4 Bedrooms,3 Bathrooms,1800 sq.ft.,Bangi,"Yesterday, 19:00",https://www.mudah.my/+SIZE+20+x+100+NEGO+2+Sty+Terrace+House+Seksyen+4+Bandar+Baru+Bangi-90605704.htm
[*Desa Saujana Aprt*]1097sqft (Tmn Sb Indah)(Balakong)Cash Back,Apartments,RM 285 000,3 Bedrooms,2 Bathrooms,1097 sq.ft.,Seri Kembangan,"Yesterday, 19:00",https://www.mudah.my/+Desa+Saujana+Aprt+1097sqft+Tmn+Sb+Indah+Balakong+Cash+Back-89835306.htm
Corner House (SALE) | MyDiva Homes | Cyberjaya | Perdana Lakeview East,Houses,RM 1 999 000,6 Bedrooms,6 Bathrooms,5628 sq.ft.,Cyberjaya,"Yesterday, 19:00",https://www.mudah.my/Corner+House+SALE+MyDiva+Homes+Cyberjaya+Perdana+Lakeview+East-88835911.htm
BUNGALOW HOUSE ( SALE ) | Bukit Mahkota | Bangi | Bandar Seri Putra,Houses,RM 2 300 000,7 Bedrooms,7 Bathrooms,11800 sq.ft.,Bangi,"Yesterday, 19:00",https://www.mudah.my/BUNGALOW+HOUSE+SALE+Bukit+Mahkota+Bangi+Bandar+Seri+Putra-88803572.htm
MyDiva Homes | Cyberjaya | Perdana Lakeview East | Semi-D ( For Sale ),Houses,RM 1 680 000,5 Bedrooms,5 Bathrooms,3600 sq.ft.,Cyberjaya,"Yesterday, 19:00",https://www.mudah.my/MyDiva+Homes+Cyberjaya+Perdana+Lakeview+East+Semi+D+For+Sale+-88556718.htm
"[nice]* taman sinaran double story house,freehold,",Houses,RM 478 000,4 Bedrooms,3 Bathrooms,1300 sq.ft.,Balakong,"Yesterday, 19:00",https://www.mudah.my/+nice+taman+sinaran+double+story+house+freehold+-77565171.htm
"Tanah Lot Tepi Jalan Utama, Olak Lempit,Banting. Boleh Buat Loan LPPSA",Land,RM 160 000,Freehold,Residential,0.11 Acres,Banting,"Yesterday, 18:57",https://www.mudah.my/Tanah+Lot+Tepi+Jalan+Utama+Olak+Lempit+Banting+Boleh+Buat+Loan+LPPSA-90676082.htm
Nr KL 25mins [ Rebate + Cashback 88K] Freehold 2-Storey 100% Full Loan,Houses,RM 502 988,4 Bedrooms,4 Bathrooms,3980 sq.ft.,Cyberjaya,"Yesterday, 18:55",https://www.mudah.my/Nr+KL+25mins+Rebate+Cashback+88K+Freehold+2+Storey+100+Full+Loan-91131340.htm
"FULLY FURNISH 2.5 Storey Jimbaran Residence, Ken Rimba Seksyen 16",Houses,RM 730 000,5 Bedrooms,3 Bathrooms,1430 sq.ft.,Shah Alam,"Yesterday, 18:50",https://www.mudah.my/FULLY+FURNISH+2+5+Storey+Jimbaran+Residence+Ken+Rimba+Seksyen+16-91789441.htm
"Nice 3sty Superlink House NADAYU 92 💥w/Clubhouse, Kajang Tropicana",Houses,RM 788 000,5 Bedrooms,4 Bathrooms,1875 sq.ft.,Kajang,"Yesterday, 18:50",https://www.mudah.my/Nice+3sty+Superlink+House+NADAYU+92+w+Clubhouse+Kajang+Tropicana-91665897.htm
Ready Moved-in Freehold Condo Puchong (HOC and Below Market Price),Apartments,RM 473 000,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Puchong,"Yesterday, 18:50",https://www.mudah.my/Ready+Moved+in+Freehold+Condo+Puchong+HOC+and+Below+Market+Price+-90976529.htm
"TANAH LUAS End Lot Semi D Single Storey Jalan Puyuh, Jalan Kebun Baru",Houses,RM 590 000,4 Bedrooms,2 Bathrooms,4865 sq.ft.,Telok Panglima Garang,"Yesterday, 18:49",https://www.mudah.my/TANAH+LUAS+End+Lot+Semi+D+Single+Storey+Jalan+Puyuh+Jalan+Kebun+Baru-91789668.htm
"Setia Permai 2, Setia Alam",Houses,RM 660 000,4 Bedrooms,4 Bathrooms,1990 sq.ft.,Setia Alam,"Yesterday, 18:49",https://www.mudah.my/Setia+Permai+2+Setia+Alam-91789667.htm
FACING OPEN Double Storey Link House Inter Greenwood Salak Perdana,Houses,RM 560 000,4 Bedrooms,4 Bathrooms,2020 sq.ft.,Salak Tinggi,"Yesterday, 18:49",https://www.mudah.my/FACING+OPEN+Double+Storey+Link+House+Inter+Greenwood+Salak+Perdana-91789663.htm
[ BALI CONCEPT + NEGO ] 2.5 Sty Bungalow House Seksyen 9 Shah Alam,Houses,RM 3 900 000,9 Bedrooms,10 Bathrooms,18619 sq.ft.,Shah Alam,"Yesterday, 18:46",https://www.mudah.my/+BALI+CONCEPT+NEGO+2+5+Sty+Bungalow+House+Seksyen+9+Shah+Alam-91789631.htm
CORNER LOT SEKSYEN 7 JLN PLATINUM tanah luas facing open,Houses,RM 890 000,4 Bedrooms,3 Bathrooms,3294 sq.ft.,Shah Alam,"Yesterday, 18:46",https://www.mudah.my/CORNER+LOT+SEKSYEN+7+JLN+PLATINUM+tanah+luas+facing+open-91789630.htm
Double Storey Terrace House Tadisma Seksyen 13 Shah Alam,Houses,RM 698 000,4 Bedrooms,3 Bathrooms,1920 sq.ft.,Shah Alam,"Yesterday, 18:45",https://www.mudah.my/Double+Storey+Terrace+House+Tadisma+Seksyen+13+Shah+Alam-91789616.htm
"1.5 Storey Corner Semi-D Factory, Kota Kemuning, Shah Alam",Commercial Properties,RM 5 450 000,Freehold,Warehouse / Factory,15683 sq.ft.,Shah Alam,"Yesterday, 18:45",https://www.mudah.my/1+5+Storey+Corner+Semi+D+Factory+Kota+Kemuning+Shah+Alam-91789398.htm
[Below Market Value] Double Storey Terrace House Puchong Perdana,Houses,RM 400 000,4 Bedrooms,2 Bathrooms,1170 sq.ft.,Puchong,"Yesterday, 18:45",https://www.mudah.my/+Below+Market+Value+Double+Storey+Terrace+House+Puchong+Perdana-91789434.htm
Renovated Double Storey Terrace Saujana Impian Kajang,Houses,RM 675 000,4 Bedrooms,4 Bathrooms,1400 sq.ft.,Kajang,"Yesterday, 18:45",https://www.mudah.my/Renovated+Double+Storey+Terrace+Saujana+Impian+Kajang-91789416.htm
Nicest corner unit in sp 7 for sale,Houses,RM 665 000,4 Bedrooms,3 Bathrooms,2000 sq.ft.,Bandar Saujana Putra,"Yesterday, 18:45",https://www.mudah.my/Nicest+corner+unit+in+sp+7+for+sale-91789404.htm
Nicest corner unit in sp 7 for sale,Houses,RM 665 000,4 Bedrooms,3 Bathrooms,2000 sq.ft.,Bandar Saujana Putra,"Yesterday, 18:45",https://www.mudah.my/Nicest+corner+unit+in+sp+7+for+sale-91789404.htm
[ RM500kBELOW MV ] Bungalow House Seksyen 6 Bandar Bukit Mahkota Bangi,Houses,RM 1 050 000,6 Bedrooms,5 Bathrooms,2820 sq.ft.,Bangi,"Yesterday, 18:45",https://www.mudah.my/+RM500kBELOW+MV+Bungalow+House+Seksyen+6+Bandar+Bukit+Mahkota+Bangi-91789383.htm
BAYU VILLA KLANG GROUND FLOOR BAYU PERDANA 1175sqft 100% Full Loan!,Apartments,RM 318 000,3 Bedrooms,2 Bathrooms,1175 sq.ft.,Klang,"Yesterday, 18:45",https://www.mudah.my/BAYU+VILLA+KLANG+GROUND+FLOOR+BAYU+PERDANA+1175sqft+100+Full+Loan+-91715863.htm
"[Below Market]3 Sty SEMI D, Taman Sri Gadong, Klang[Oppsite MBO][7R6B]",Houses,RM 1 330 000,7 Bedrooms,6 Bathrooms,3638 sq.ft.,Klang,"Yesterday, 18:45",https://www.mudah.my/+Below+Market+3+Sty+SEMI+D+Taman+Sri+Gadong+Klang+Oppsite+MBO+7R6B+-91686552.htm
"[Spacious&Best Buy]Corner Double Sty, Setia Impian, Setia Alam[Gated]",Houses,RM 965 000,4 Bedrooms,3 Bathrooms,2000 sq.ft.,Setia Alam,"Yesterday, 18:45",https://www.mudah.my/+Spacious+Best+Buy+Corner+Double+Sty+Setia+Impian+Setia+Alam+Gated+-91494694.htm
TTDI Alam Impian Viola,Houses,RM 780 000,5 Bedrooms,5 Bathrooms,1760 sq.ft.,Alam Impian,"Yesterday, 18:45",https://www.mudah.my/TTDI+Alam+Impian+Viola-90657855.htm
Price below market! ttdi adina apartment for sale,Apartments,RM 295 000,1 Bedroom,1 Bathroom,660 sq.ft.,Shah Alam,"Yesterday, 18:45",https://www.mudah.my/Price+below+market+ttdi+adina+apartment+for+sale-78177201.htm
M Residence 2 Birch Vacant well keep 2 storey terrace new house Rawang,Houses,RM 450 000,4 Bedrooms,3 Bathrooms,1300 sq.ft.,Rawang,"Yesterday, 18:44",https://www.mudah.my/M+Residence+2+Birch+Vacant+well+keep+2+storey+terrace+new+house+Rawang-91716763.htm
EXTENDED 2 Storey Subang Perdana 2 Seksyen U3 Shah Alam,Houses,RM 438 000,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Subang Perdana,"Yesterday, 18:43",https://www.mudah.my/EXTENDED+2+Storey+Subang+Perdana+2+Seksyen+U3+Shah+Alam-91789586.htm
"1Sty Partly Reno Intermediate House, Dato Dagang Taman Sentosa Klang",Houses,RM 330 000,3 Bedrooms,2 Bathrooms,1300 sq.ft.,Klang,"Yesterday, 18:42",https://www.mudah.my/1Sty+Partly+Reno+Intermediate+House+Dato+Dagang+Taman+Sentosa+Klang-90941405.htm
CORNER 2 Storey Terrace House (Bandar Bukit Raja) Klang,Houses,RM 1 100 000,4 Bedrooms,4 Bathrooms,3380 sq.ft.,Bandar Bukit Raja,"Yesterday, 18:42",https://www.mudah.my/CORNER+2+Storey+Terrace+House+Bandar+Bukit+Raja+Klang-91716745.htm
CORNER LOT 2 Sty Terrace House Taman Harmoni Bandar Teknologi Kajang,Houses,RM 580 000,4 Bedrooms,3 Bathrooms,5059 sq.ft.,Kajang,"Yesterday, 18:40",https://www.mudah.my/CORNER+LOT+2+Sty+Terrace+House+Taman+Harmoni+Bandar+Teknologi+Kajang-91118460.htm
[ NEGO ! ] Double Storey Terrace AQUILA Taman Alam Sutera Puncak Alam,Houses,RM 470 000,4 Bedrooms,3 Bathrooms,1966 sq.ft.,Puncak Alam,"Yesterday, 18:40",https://www.mudah.my/+NEGO+Double+Storey+Terrace+AQUILA+Taman+Alam+Sutera+Puncak+Alam-90831780.htm
(Vista Pinggiran Apartment)*Seri Kembangan*Cash back 80K,Apartments,RM 255 000,3 Bedrooms,2 Bathrooms,815 sq.ft.,Seri Kembangan,"Yesterday, 18:40",https://www.mudah.my/+Vista+Pinggiran+Apartment+Seri+Kembangan+Cash+back+80K-90622975.htm
[ RENOVATED + FURNISHED ] Semi D Detached Seksyen 2 Bandar Baru Bangi,Houses,RM 1 100 000,5 Bedrooms,5 Bathrooms,4780 sq.ft.,Bangi,"Yesterday, 18:40",https://www.mudah.my/+RENOVATED+FURNISHED+Semi+D+Detached+Seksyen+2+Bandar+Baru+Bangi-90429947.htm
[*Vista Lavender Aprt*] Puchong |Taman Kinrara |Cash Back |,Apartments,RM 200 000,3 Bedrooms,2 Bathrooms,852 sq.ft.,Puchong,"Yesterday, 18:40",https://www.mudah.my/+Vista+Lavender+Aprt+Puchong+Taman+Kinrara+Cash+Back+-89512380.htm
(Full Loan)*Silk Residences,Apartments,RM 285 000,3 Bedrooms,2 Bathrooms,942 sq.ft.,Cheras,"Yesterday, 18:40",https://www.mudah.my/+Full+Loan+Silk+Residences-87765203.htm
Bandar Puteri 12 Puchong Bungalow Fully Furnished FOR SALE | near LDP,Houses,RM 4 800 000,5 Bedrooms,7 Bathrooms,11700 sq.ft.,Puchong,"Yesterday, 18:40",https://www.mudah.my/Bandar+Puteri+12+Puchong+Bungalow+Fully+Furnished+FOR+SALE+near+LDP-90990747.htm
Bandar Puchong Jaya | Superlink Vistaria Residences | Sale | Freehold,Houses,RM 1 750 000,6 Bedrooms,5 Bathrooms,2040 sq.ft.,Puchong,"Yesterday, 18:40",https://www.mudah.my/Bandar+Puchong+Jaya+Superlink+Vistaria+Residences+Sale+Freehold-90152093.htm
Perdana Lakeview East | Semi-D ( For Sale ) | Cyberjaya | MyDiva Homes,Houses,RM 1 530 000,5 Bedrooms,5 Bathrooms,3400 sq.ft.,Cyberjaya,"Yesterday, 18:40",https://www.mudah.my/Perdana+Lakeview+East+Semi+D+For+Sale+Cyberjaya+MyDiva+Homes-88556717.htm
Bungalow House ( Sale ) | Cyberjaya | Perdana Lakeview East | Selangor,Houses,RM 4 500 000,6 Bedrooms,8 Bathrooms,9802 sq.ft.,Cyberjaya,"Yesterday, 18:40",https://www.mudah.my/Bungalow+House+Sale+Cyberjaya+Perdana+Lakeview+East+Selangor-88556714.htm
Blw Mkt & Bank 2 Sty Corner w Land GNG Sg Long Kajang,Houses,RM 880 000,4 Bedrooms,3 Bathrooms,3284 sq.ft.,Bandar Sungai Long,"Yesterday, 18:35",https://www.mudah.my/Blw+Mkt+Bank+2+Sty+Corner+w+Land+GNG+Sg+Long+Kajang-90674496.htm
Bungalow Land ( Sale ) | Perdana Lakeview West | Cyberjaya | Selangor,Land,RM 2 903 400,Freehold,Residential,0.44 Acres,Cyberjaya,"Yesterday, 18:35",https://www.mudah.my/Bungalow+Land+Sale+Perdana+Lakeview+West+Cyberjaya+Selangor-88556716.htm
Cyberjaya | Perdana Lakeview East | Bungalow Lot | Selangor,Land,RM 1 326 000,Freehold,Residential,0.21 Acres,Cyberjaya,"Yesterday, 18:35",https://www.mudah.my/Cyberjaya+Perdana+Lakeview+East+Bungalow+Lot+Selangor-88556713.htm
Cyberjaya | Perdana Lakeview West | Bungalow Land,Land,RM 3 560 000,Freehold,Residential,0.41 Acres,Cyberjaya,"Yesterday, 18:35",https://www.mudah.my/Cyberjaya+Perdana+Lakeview+West+Bungalow+Land-88556711.htm
Perdana Lakeview East | MyDiva Homes | Semi-D For Sale | Cyberjaya,Houses,RM 1 599 000,7 Bedrooms,7 Bathrooms,3600 sq.ft.,Cyberjaya,"Yesterday, 18:35",https://www.mudah.my/Perdana+Lakeview+East+MyDiva+Homes+Semi+D+For+Sale+Cyberjaya-88835872.htm
"[FREEHOLD - NON BUMI] Perdana Villa Apartment, Klang",Apartments,RM 230 000,3 Bedrooms,2 Bathrooms,750 sq.ft.,Klang,"Yesterday, 18:30",https://www.mudah.my/+FREEHOLD+NON+BUMI+Perdana+Villa+Apartment+Klang-91789381.htm
Fully Renovated Good Condition Double Storey Corner Unit Port Klang,Houses,RM 1 450 000,7 Bedrooms,7 Bathrooms,1650 sq.ft.,Port Klang,"Yesterday, 18:30",https://www.mudah.my/Fully+Renovated+Good+Condition+Double+Storey+Corner+Unit+Port+Klang-91789380.htm
"Double Storey Semi D, Seksyen U12, Shah Alam",Houses,RM 1 330 000,5 Bedrooms,5 Bathrooms,3200 sq.ft.,Shah Alam,"Yesterday, 18:30",https://www.mudah.my/Double+Storey+Semi+D+Seksyen+U12+Shah+Alam-91789367.htm
Mutiara Oriental Freehold Condo Aman Suria Tropicana Bandar Utama PJ,Apartments,RM 599 000,2 Bedrooms,2 Bathrooms,1008 sq.ft.,Petaling Jaya,"Yesterday, 18:30",https://www.mudah.my/Mutiara+Oriental+Freehold+Condo+Aman+Suria+Tropicana+Bandar+Utama+PJ-91789076.htm
(Full loan)*Sri Jasa Flat*Tmn SB Indah *(Balakong)Cash back,Apartments,RM 99 000,3 Bedrooms,2 Bathrooms,650 sq.ft.,Balakong,"Yesterday, 18:30",https://www.mudah.my/+Full+loan+Sri+Jasa+Flat+Tmn+SB+Indah+Balakong+Cash+back-90463455.htm
(Full Loan) *Nice Vista Serdang Apartment *Seri kembangan,Apartments,RM 199 000,3 Bedrooms,2 Bathrooms,806 sq.ft.,Serdang,"Yesterday, 18:30",https://www.mudah.my/+Full+Loan+Nice+Vista+Serdang+Apartment+Seri+kembangan-89869771.htm
[*Full Loan Juta Mines Condo*]1207sqft|Seri Kembangan,Apartments,RM 299 000,3 Bedrooms,2 Bathrooms,1207 sq.ft.,Balakong,"Yesterday, 18:30",https://www.mudah.my/+Full+Loan+Juta+Mines+Condo+1207sqft+Seri+Kembangan-89312471.htm
TERRACE Double Storey Eco Grandeur (Graham Type C) Puncak Alam,Houses,RM 570 000,4 Bedrooms,3 Bathrooms,1635 sq.ft.,Puncak Alam,"Yesterday, 18:29",https://www.mudah.my/TERRACE+Double+Storey+Eco+Grandeur+Graham+Type+C+Puncak+Alam-91789339.htm
PARTLY FURNISHED 3 Storey Bungalow Teratai Villa Kayangan Heights R5B6,Houses,RM 2 700 000,5 Bedrooms,6 Bathrooms,11565 sq.ft.,Shah Alam,"Yesterday, 18:27",https://www.mudah.my/PARTLY+FURNISHED+3+Storey+Bungalow+Teratai+Villa+Kayangan+Heights+R5B6-88881570.htm
Rumah Cantik Harga murah,Houses,RM 310 000,3 Bedrooms,2 Bathrooms,1540 sq.ft.,Puncak Alam,"Yesterday, 18:26",https://www.mudah.my/Rumah+Cantik+Harga+murah-91789265.htm
BELOW MARKET PRICE NEAR IOI MALL PUCHONG LRT Apartment Sri Anggerik 2,Apartments,RM 218 000,3 Bedrooms,2 Bathrooms,804 sq.ft.,Puchong,"Yesterday, 18:26",https://www.mudah.my/BELOW+MARKET+PRICE+NEAR+IOI+MALL+PUCHONG+LRT+Apartment+Sri+Anggerik+2-91789259.htm
Desa Impiana Condo Puchong Prima (Walking Distance to LRT station),Apartments,RM 380 000,3 Bedrooms,2 Bathrooms,1068 sq.ft.,Puchong,"Yesterday, 18:26",https://www.mudah.my/Desa+Impiana+Condo+Puchong+Prima+Walking+Distance+to+LRT+station+-91789243.htm
"Double Storey Semi D, D'Kayangan, Seksyen 13, Shah Alam",Houses,RM 1 450 000,5 Bedrooms,5 Bathrooms,3500 sq.ft.,Shah Alam,"Yesterday, 18:25",https://www.mudah.my/Double+Storey+Semi+D+D+Kayangan+Seksyen+13+Shah+Alam-91789062.htm
[FULLY RENOVATED] Pangsapuri Anggun Seksyen 4 Bandar Baru Bangi,Apartments,RM 495 000,5 Bedrooms,2 Bathrooms,1316 sq.ft.,Bangi,"Yesterday, 18:25",https://www.mudah.my/+FULLY+RENOVATED+Pangsapuri+Anggun+Seksyen+4+Bandar+Baru+Bangi-91789036.htm
Endlot Double Storey Rawang Tin Perdana 1 Bukit Jaya Sri Garing Utama,Houses,RM 480 000,4 Bedrooms,3 Bathrooms,1500 sq.ft.,Rawang,"Yesterday, 18:25",https://www.mudah.my/Endlot+Double+Storey+Rawang+Tin+Perdana+1+Bukit+Jaya+Sri+Garing+Utama-91789030.htm
CHEAP!! CHEAP!! Balakong D'Impian Tropika 3 sty SEMI D house full reno,Houses,RM 978 000,6 Bedrooms,5 Bathrooms,3772 sq.ft.,Balakong,"Yesterday, 18:25",https://www.mudah.my/CHEAP+CHEAP+Balakong+D+Impian+Tropika+3+sty+SEMI+D+house+full+reno-91506603.htm
Cheap!!! Cheap!!! Shah Alam Vista Alam condo 1351sf kitchen cabinet,Apartments,RM 655 000,3 Bedrooms,2 Bathrooms,1351 sq.ft.,Shah Alam,"Yesterday, 18:25",https://www.mudah.my/Cheap+Cheap+Shah+Alam+Vista+Alam+condo+1351sf+kitchen+cabinet-91296913.htm
"NICE HOUSE - 2 Storey Terrace (Palm) Bandar Hillpark, Puncak Alam",Houses,RM 535 000,4 Bedrooms,3 Bathrooms,1474 sq.ft.,Puncak Alam,"Yesterday, 18:24",https://www.mudah.my/NICE+HOUSE+2+Storey+Terrace+Palm+Bandar+Hillpark+Puncak+Alam-91789214.htm
"2sty Hse 20x82ft Taman Baiduri 2, Dengkil, Selangor",Houses,RM 520 000,4 Bedrooms,4 Bathrooms,2000 sq.ft.,Dengkil,"Yesterday, 18:24",https://www.mudah.my/2sty+Hse+20x82ft+Taman+Baiduri+2+Dengkil+Selangor-91789206.htm
