Title,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
"CONEZION near IOI MALL PUTRAJAYA, SERDANG HOSPITAL",RM 2 000 per month,3 Bedrooms,2 Bathrooms,986 sq.ft.,Putrajaya,"Feb 7, 13:20",https://www.mudah.my/CONEZION+near+IOI+MALL+PUTRAJAYA+SERDANG+HOSPITAL-87633712.htm
RUMAH CANTIK Saujana Aster Presint 11 for rental,RM 1 450 per month,3 Bedrooms,2 Bathrooms,1043 sq.ft.,Putrajaya,"Feb 7, 13:10",https://www.mudah.my/RUMAH+CANTIK+Saujana+Aster+Presint+11+for+rental-87740280.htm
PUTRAJAYA Precint 6 Rumah Sewa,RM 1 000 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 7, 09:19",https://www.mudah.my/PUTRAJAYA+Precint+6+Rumah+Sewa-88580625.htm
Sewa Rumah Secara Bijak Dgn SKIM SEWA BELI Conezion Putrajaya,RM 1 200 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Feb 7, 09:10",https://www.mudah.my/Sewa+Rumah+Secara+Bijak+Dgn+SKIM+SEWA+BELI+Conezion+Putrajaya-86327678.htm
FREE Duduk Selama 24 Bulan:SKIM SEWA BELI Conezion Residence Putrajaya,RM 1 200 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Feb 7, 09:05",https://www.mudah.my/FREE+Duduk+Selama+24+Bulan+SKIM+SEWA+BELI+Conezion+Residence+Putrajaya-86155077.htm
"La Thea Condo 2room2bath ,Near Puchong , Putrajaya , Seri Kembangan",RM 1 199 per month,3 Bedrooms,2 Bathrooms,970 sq.ft.,Putrajaya,"Feb 7, 02:33",https://www.mudah.my/La+Thea+Condo+2room2bath+Near+Puchong+Putrajaya+Seri+Kembangan-85855154.htm
Fully Furnished Dwiputra Presint 15 Putrajaya,RM 2 000 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 6, 19:40",https://www.mudah.my/Fully+Furnished+Dwiputra+Presint+15+Putrajaya-88383488.htm
Pangsapuri Putradamai Precint 11 for rent,RM 950 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 6, 18:28",https://www.mudah.my/Pangsapuri+Putradamai+Precint+11+for+rent-88573103.htm
"Pudina Presint 17 Near selasih,seruling,larai",RM 1 300 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 6, 16:20",https://www.mudah.my/Pudina+Presint+17+Near+selasih+seruling+larai-88458454.htm
Tamara putrajaya,RM 1 600 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 6, 15:20",https://www.mudah.my/Tamara+putrajaya-88112216.htm
Apartment Saderi Presint 16 Sebelah Alamanda,RM 1 200 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 6, 15:10",https://www.mudah.my/Apartment+Saderi+Presint+16+Sebelah+Alamanda-88569260.htm
Fully furnished unit rent putrajaya,RM 2 200 per month,4 Bedrooms,3 Bathrooms,1654 sq.ft.,Putrajaya,"Feb 6, 14:40",https://www.mudah.my/Fully+furnished+unit+rent+putrajaya-88374668.htm
[ Area Specialist - Dwiputra Residence ] Many Units Availble On Hand,RM 1 600 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 6, 14:35",https://www.mudah.my/+Area+Specialist+Dwiputra+Residence+Many+Units+Availble+On+Hand-87989731.htm
[ Below Market Rental ] - Dwiputra Residence Many Units Available,RM 2 000 per month,3 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 6, 14:30",https://www.mudah.my/+Below+Market+Rental+Dwiputra+Residence+Many+Units+Available-88362707.htm
[ Agent Specialist - Dwiputra Residence ] Many Units Availble On Hand,RM 1 700 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 6, 14:30",https://www.mudah.my/+Agent+Specialist+Dwiputra+Residence+Many+Units+Availble+On+Hand-87894789.htm
"SEWA MURAH "" Putra Damai Apartment "" Precint 11"" Putrajaya",RM 1 100 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 6, 14:07",https://www.mudah.my/SEWA+MURAH+Putra+Damai+Apartment+Precint+11+Putrajaya-88567939.htm
Condo For rent,RM 1 700 per month,3 Bedrooms,2 Bathrooms,938 sq.ft.,Putrajaya,"Feb 6, 13:46",https://www.mudah.my/Condo+For+rent-88465852.htm
"Menyewa Sambil Membeli, SKIM SEWA BELI, Putrajaya, Condo Baru",RM 1 200 per month,2 Bedrooms,2 Bathrooms,780 sq.ft.,Putrajaya,"Feb 6, 13:27",https://www.mudah.my/Menyewa+Sambil+Membeli+SKIM+SEWA+BELI+Putrajaya+Condo+Baru-88567194.htm
Shaftsbury Putrajaya .depan Alamanda dekat MCD drive thru,RM 1 700 per month,2 Bedrooms,1 Bathroom,731 sq.ft.,Putrajaya,"Feb 6, 12:05",https://www.mudah.my/Shaftsbury+Putrajaya+depan+Alamanda+dekat+MCD+drive+thru-88565189.htm
Fully Furnished Dwiputra Residence In Precinct 15 Putrajaya,RM 2 500 per month,3 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 6, 10:40",https://www.mudah.my/Fully+Furnished+Dwiputra+Residence+In+Precinct+15+Putrajaya-87979131.htm
[Owner Welcome To List] The Clio Condo Fast Viewing Near IOI City Mall,RM 1 600 per month,3 Bedrooms,2 Bathrooms,1012 sq.ft.,Putrajaya,"Feb 6, 10:00",https://www.mudah.my/+Owner+Welcome+To+List+The+Clio+Condo+Fast+Viewing+Near+IOI+City+Mall-60839084.htm
"Fully furnished Apartment Larai, Presint 6",RM 1 200 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 5, 23:40",https://www.mudah.my/Fully+furnished+Apartment+Larai+Presint+6-88248119.htm
"[Dekat Kedai, Sekolah] Apartment Prima Presint 11 Putrajaya",RM 1 300 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 5, 22:50",https://www.mudah.my/+Dekat+Kedai+Sekolah+Apartment+Prima+Presint+11+Putrajaya-88559409.htm
"[Facing Lake, High Level] Tamara Residence Condo, Presint 8 Putrajaya",RM 1 800 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 5, 22:45",https://www.mudah.my/+Facing+Lake+High+Level+Tamara+Residence+Condo+Presint+8+Putrajaya-88559331.htm
"Conezion, Near IOI City Mall, 986sf, Renovated, Fully Furnish, New",RM 1 800 per month,3 Bedrooms,2 Bathrooms,986 sq.ft.,Putrajaya,"Feb 5, 18:10",https://www.mudah.my/Conezion+Near+IOI+City+Mall+986sf+Renovated+Fully+Furnish+New-88207251.htm
"Puteri Palma Condo, IOI City Mall",RM 2 000 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 5, 17:40",https://www.mudah.my/Puteri+Palma+Condo+IOI+City+Mall-83173329.htm
"Sewa Murah Condominium Saujana Aster, Presint 11, Putrajaya",RM 1 500 per month,3 Bedrooms,2 Bathrooms,861 sq.ft.,Putrajaya,"Feb 5, 17:20",https://www.mudah.my/Sewa+Murah+Condominium+Saujana+Aster+Presint+11+Putrajaya-86346456.htm
(Luxury)Conezión Residence Putrajaya Condo fully furnished,RM 2 300 per month,3 Bedrooms,2 Bathrooms,986 sq.ft.,Putrajaya,"Feb 5, 16:50",https://www.mudah.my/+Luxury+Conezi+n+Residence+Putrajaya+Condo+fully+furnished-85884877.htm
"Conezion Residences Persiaran Utara, 62502, Putrajaya - Rental",RM 1 900 per month,2 Bedrooms,2 Bathrooms,900 sq.ft.,Putrajaya,"Feb 5, 15:05",https://www.mudah.my/Conezion+Residences+Persiaran+Utara+62502+Putrajaya+Rental-88550810.htm
[ Agent Specialist ] Tamara Residence Many Units On Hand Available,RM 2 400 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 5, 13:16",https://www.mudah.my/+Agent+Specialist+Tamara+Residence+Many+Units+On+Hand+Available-87765073.htm
[Agent Specialist Putrajaya ] - Dwiputra Residence - Many Units,RM 1 999 per month,3 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 5, 13:00",https://www.mudah.my/+Agent+Specialist+Putrajaya+Dwiputra+Residence+Many+Units-87667840.htm
"Putrajaya Presint 15, Dwiputra Residence with Full Furniture",RM 1 650 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 5, 13:00",https://www.mudah.my/Putrajaya+Presint+15+Dwiputra+Residence+with+Full+Furniture-87972364.htm
"[ LIFESTYLE STUDIO ] Cambridge Tower, Near Presint 11, IOI mall",RM 999 per month,1 Bedroom,1 Bathroom,450 sq.ft.,Putrajaya,"Feb 5, 12:51",https://www.mudah.my/+LIFESTYLE+STUDIO+Cambridge+Tower+Near+Presint+11+IOI+mall-85106205.htm
Apartment for rent,RM 1 500 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 5, 11:30",https://www.mudah.my/Apartment+for+rent-88545939.htm
"FULLY FURNISHED Dwiputra Residence, Presint 15 Putrajaya",RM 1 600 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 5, 11:26",https://www.mudah.my/FULLY+FURNISHED+Dwiputra+Residence+Presint+15+Putrajaya-88545836.htm
FOR RENT Tamara Residence Presint 8 Putrajaya,RM 1 700 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 5, 10:25",https://www.mudah.my/FOR+RENT+Tamara+Residence+Presint+8+Putrajaya-88544093.htm
LOW LEVEL Tamara Residence Presint 8 Putrajaya,RM 2 000 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 5, 10:25",https://www.mudah.my/LOW+LEVEL+Tamara+Residence+Presint+8+Putrajaya-88544067.htm
The Clio Residence IOI City Mall Putrajaya Serdang Hospital Uniten,RM 1 500 per month,2 Bedrooms,2 Bathrooms,850 sq.ft.,Putrajaya,"Feb 4, 17:10",https://www.mudah.my/The+Clio+Residence+IOI+City+Mall+Putrajaya+Serdang+Hospital+Uniten-88534268.htm
Conezion Residences Putrajaya IOI City Mall Hospital Serdang,RM 1 500 per month,2 Bedrooms,2 Bathrooms,786 sq.ft.,Putrajaya,"Feb 4, 17:10",https://www.mudah.my/Conezion+Residences+Putrajaya+IOI+City+Mall+Hospital+Serdang-88534367.htm
[FULLY FURNISHED] Dwiputra Residence Presint 15 Putrajaya,RM 1 600 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 4, 16:40",https://www.mudah.my/+FULLY+FURNISHED+Dwiputra+Residence+Presint+15+Putrajaya-87995016.htm
"Shaftsbury Residence, 2 bedroom ID fully furnished, Putrajaya, CALL",RM 1 599 per month,2 Bedrooms,1 Bathroom,780 sq.ft.,Putrajaya,"Feb 4, 16:40",https://www.mudah.my/Shaftsbury+Residence+2+bedroom+ID+fully+furnished+Putrajaya+CALL-88428003.htm
"Shaftsbury Residence, 2 bedroom ID fully furnished, Putrajaya, CALL",RM 1 600 per month,2 Bedrooms,1 Bathroom,780 sq.ft.,Putrajaya,"Feb 4, 16:05",https://www.mudah.my/Shaftsbury+Residence+2+bedroom+ID+fully+furnished+Putrajaya+CALL-88062136.htm
"[Sewa Putrajaya, Deposit Rendah] Apartment Seruling Presint 5",RM 1 200 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 4, 15:55",https://www.mudah.my/+Sewa+Putrajaya+Deposit+Rendah+Apartment+Seruling+Presint+5-88532636.htm
Below Market B/P/FFurnished Apex Tower Near Presint 11 IOI Mall,RM 749 per month,1 Bedroom,1 Bathroom,450 sq.ft.,Putrajaya,"Feb 4, 15:02",https://www.mudah.my/Below+Market+B+P+FFurnished+Apex+Tower+Near+Presint+11+IOI+Mall-88531729.htm
Duduk Secara FREE Melalui SKIM SEWA BELI Conezion Residence Putrajaya,RM 1 200 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Feb 4, 12:25",https://www.mudah.my/Duduk+Secara+FREE+Melalui+SKIM+SEWA+BELI+Conezion+Residence+Putrajaya-88528226.htm
Apartment for rent - putrajaya precint 17,RM 1 800 per month,4 Bedrooms,3 Bathrooms,1500 sq.ft.,Putrajaya,"Feb 4, 11:16",https://www.mudah.my/Apartment+for+rent+putrajaya+precint+17-87297730.htm
For Rent Cheapest Condominium Dwiputra Putrajaya,RM 1 500 per month,4 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 4, 10:25",https://www.mudah.my/For+Rent+Cheapest+Condominium+Dwiputra+Putrajaya-88525261.htm
For Rent Fully Furnished Condo Dwiputra Putrajaya,RM 1 900 per month,4 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 4, 10:25",https://www.mudah.my/For+Rent+Fully+Furnished+Condo+Dwiputra+Putrajaya-88525280.htm
For Rent Condominium Tamara Putrajaya,RM 2 200 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 4, 10:25",https://www.mudah.my/For+Rent+Condominium+Tamara+Putrajaya-88525270.htm
Dwiputra Condo unit with Panaromic View & Fully Furnished (Corner Lot),RM 2 190 per month,4 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 4, 10:20",https://www.mudah.my/Dwiputra+Condo+unit+with+Panaromic+View+Fully+Furnished+Corner+Lot+-86675502.htm
[ Fully Furnished ] Tamara Residence Presint 8 Putrajaya,RM 2 200 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 4, 09:10",https://www.mudah.my/+Fully+Furnished+Tamara+Residence+Presint+8+Putrajaya-88524053.htm
"[Fully Furnished, Facing Lake] Tamara Residence, Presint 8 Putrajaya",RM 2 200 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 4, 08:26",https://www.mudah.my/+Fully+Furnished+Facing+Lake+Tamara+Residence+Presint+8+Putrajaya-88523524.htm
"[Sebelah Alamnda, Tasik] Apartment Saderi, Presint 16, Putrajaya",RM 1 200 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 4, 07:45",https://www.mudah.my/+Sebelah+Alamnda+Tasik+Apartment+Saderi+Presint+16+Putrajaya-88522780.htm
"Dwiputra Residence, 1200sf, Fully furnish, Nicely Renovated",RM 2 100 per month,3 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 3, 23:42",https://www.mudah.my/Dwiputra+Residence+1200sf+Fully+furnish+Nicely+Renovated-88520781.htm
[Kitchen Cabinet] APARTMENT Seruling Presint 5 PUTRAJAYA,RM 1 400 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 3, 22:55",https://www.mudah.my/+Kitchen+Cabinet+APARTMENT+Seruling+Presint+5+PUTRAJAYA-88519857.htm
FREE SEWA Selama 24 Bulan: SKIM SEWA BELI Conezion Residence Putrajaya,RM 1 200 per month,2 Bedrooms,2 Bathrooms,787 sq.ft.,Putrajaya,"Feb 3, 22:40",https://www.mudah.my/FREE+SEWA+Selama+24+Bulan+SKIM+SEWA+BELI+Conezion+Residence+Putrajaya-86267289.htm
Sewa Rumah Milik Sendiri [SEWA BELI Conezion Residence Putrajaya],RM 1 200 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Feb 3, 22:40",https://www.mudah.my/Sewa+Rumah+Milik+Sendiri+SEWA+BELI+Conezion+Residence+Putrajaya+-86220091.htm
"[HOT] New House For Rent | PPAM Saderi Presint 16, Putrajaya",RM 1 200 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 3, 21:30",https://www.mudah.my/+HOT+New+House+For+Rent+PPAM+Saderi+Presint+16+Putrajaya-88518471.htm
Pangsapuri Putra Damai Precint 11 Putrajaya utk disewa/ rent LOW LEVEL,RM 1 000 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 3, 21:16",https://www.mudah.my/Pangsapuri+Putra+Damai+Precint+11+Putrajaya+utk+disewa+rent+LOW+LEVEL-87274817.htm
"RUMAH CANTIK TAMARA RESIDENCE BLOCK C Presint 8, Putrajaya",RM 1 900 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 3, 17:25",https://www.mudah.my/RUMAH+CANTIK+TAMARA+RESIDENCE+BLOCK+C+Presint+8+Putrajaya-88513974.htm
"Shaftsbury Residence, 2 bedroom ID fully furnished, Putrajaya, GOOD",RM 1 600 per month,2 Bedrooms,1 Bathroom,780 sq.ft.,Putrajaya,"Feb 3, 16:40",https://www.mudah.my/Shaftsbury+Residence+2+bedroom+ID+fully+furnished+Putrajaya+GOOD-88059275.htm
[IMMEDIATE ENTRY] Putra Harmoni Precinct 9,RM 1 000 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 3, 15:45",https://www.mudah.my/+IMMEDIATE+ENTRY+Putra+Harmoni+Precinct+9-88511607.htm
[FULLY FURNISHED + MUSLIM ONLY] Apartment Precinct 6,RM 1 500 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 3, 14:45",https://www.mudah.my/+FULLY+FURNISHED+MUSLIM+ONLY+Apartment+Precinct+6-88510294.htm
"[RENOVATED + FULL FURNISHED] Puteri Palma Condo, IOI",RM 2 000 per month,4 Bedrooms,3 Bathrooms,1654 sq.ft.,Putrajaya,"Feb 3, 14:44",https://www.mudah.my/+RENOVATED+FULL+FURNISHED+Puteri+Palma+Condo+IOI-88510499.htm
LARAI PRESINT 6 Fully Furnish,RM 1 500 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 3, 12:10",https://www.mudah.my/LARAI+PRESINT+6+Fully+Furnish-88506572.htm
Skim Sewa Beli Conezion Residence Putrajaya 2b 2b,RM 1 200 per month,2 Bedrooms,2 Bathrooms,780 sq.ft.,Putrajaya,"Feb 3, 10:46",https://www.mudah.my/Skim+Sewa+Beli+Conezion+Residence+Putrajaya+2b+2b-85878394.htm
"[Fully Furnished + WIFI] Conezion Residence Tower B, IOI Putrajaya",RM 1 900 per month,2 Bedrooms,2 Bathrooms,786 sq.ft.,Putrajaya,"Feb 3, 09:45",https://www.mudah.my/+Fully+Furnished+WIFI+Conezion+Residence+Tower+B+IOI+Putrajaya-88503514.htm
Homestay untuk disewakan,RM 1 800 per month,3 Bedrooms,1 Bathroom,750 sq.ft.,Putrajaya,"Feb 3, 08:49",https://www.mudah.my/Homestay+untuk+disewakan-88502424.htm
[Fully Furnished + WIFI] Conezion Residence IOI Resort City Putrajaya,RM 1 900 per month,2 Bedrooms,2 Bathrooms,786 sq.ft.,Putrajaya,"Feb 2, 23:30",https://www.mudah.my/+Fully+Furnished+WIFI+Conezion+Residence+IOI+Resort+City+Putrajaya-88499440.htm
Presint 17 PUDINA PUTRAJAYA Fully Furnished,RM 1 400 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 2, 21:49",https://www.mudah.my/Presint+17+PUDINA+PUTRAJAYA+Fully+Furnished-88497899.htm
LOW LEVEL Pangsapuri Putra Damai Presint 11 Putrajaya,RM 1 100 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 2, 20:46",https://www.mudah.my/LOW+LEVEL+Pangsapuri+Putra+Damai+Presint+11+Putrajaya-88496888.htm
LARAI Apartment Putrajaya KEMASUKAN SEGERA,RM 1 250 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 2, 20:25",https://www.mudah.my/LARAI+Apartment+Putrajaya+KEMASUKAN+SEGERA-88496436.htm
Apartment Saderi Presint 16 Putrajaya,RM 1 400 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 2, 19:04",https://www.mudah.my/Apartment+Saderi+Presint+16+Putrajaya-88495453.htm
[ Area Specialist - Dwiputra Residence ] Many Units Availble On Hand,RM 1 800 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 2, 18:35",https://www.mudah.my/+Area+Specialist+Dwiputra+Residence+Many+Units+Availble+On+Hand-88494678.htm
"Apartment Putrajaya, Presint 17 - Fully Furnished",RM 1 600 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 2, 18:30",https://www.mudah.my/Apartment+Putrajaya+Presint+17+Fully+Furnished-88494850.htm
"Conezion, 780 sqft, 2 Bedrooms, 2 Bathrooms ( Fully furnished )",RM 1 500 per month,2 Bedrooms,2 Bathrooms,780 sq.ft.,Putrajaya,"Feb 2, 17:25",https://www.mudah.my/Conezion+780+sqft+2+Bedrooms+2+Bathrooms+Fully+furnished+-88493551.htm
"APARTMENT SELASIH PRECINT 17, PUTRAJAYA (partially furnished)",RM 1 200 per month,3 Bedrooms,2 Bathrooms,980 sq.ft.,Putrajaya,"Feb 2, 16:50",https://www.mudah.my/APARTMENT+SELASIH+PRECINT+17+PUTRAJAYA+partially+furnished+-88493032.htm
"FULLY FURNISHED, The Clio Residences, Putrajaya, 4min to IOI City Mall",RM 2 500 per month,3 Bedrooms,2 Bathrooms,1012 sq.ft.,Putrajaya,"Feb 2, 16:10",https://www.mudah.my/FULLY+FURNISHED+The+Clio+Residences+Putrajaya+4min+to+IOI+City+Mall-88491899.htm
[Area Specialist ] - Dwiputra Residence P15 - Many Units Available,RM 2 100 per month,3 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 2, 14:46",https://www.mudah.my/+Area+Specialist+Dwiputra+Residence+P15+Many+Units+Available-88489889.htm
[ Agent Specialist ] Shaftsbury Avenue Fully Furnished - Many Units,RM 1 600 per month,2 Bedrooms,1 Bathroom,686 sq.ft.,Putrajaya,"Feb 2, 14:30",https://www.mudah.my/+Agent+Specialist+Shaftsbury+Avenue+Fully+Furnished+Many+Units-87518036.htm
Precint 17 Pangsapuri Pudina PARTIAL FURNISH + CHEAPEST + CANTIK,RM 1 100 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 2, 14:05",https://www.mudah.my/Precint+17+Pangsapuri+Pudina+PARTIAL+FURNISH+CHEAPEST+CANTIK-88488398.htm
Partly Furnished TAMARA RESIDENCE Condo Presint 8 Putrajaya Ayer 8,RM 1 700 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 2, 13:40",https://www.mudah.my/Partly+Furnished+TAMARA+RESIDENCE+Condo+Presint+8+Putrajaya+Ayer+8-83103238.htm
[NICE ID FULLY FURNISHED] Dwiputra Residence Presint 15 Putrajaya,RM 2 100 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 2, 13:18",https://www.mudah.my/+NICE+ID+FULLY+FURNISHED+Dwiputra+Residence+Presint+15+Putrajaya-87083803.htm
"Rumah Untuk Disewa di Apartment Larai Precint 6, Putrajaya",RM 1 350 per month,4 Bedrooms,3 Bathrooms,1500 sq.ft.,Putrajaya,"Feb 2, 13:07",https://www.mudah.my/Rumah+Untuk+Disewa+di+Apartment+Larai+Precint+6+Putrajaya-88487347.htm
SCHOOL WALKING DISTANCE Seruling Apartment Presint 5 Putrajaya PICC,RM 1 400 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 2, 13:06",https://www.mudah.my/SCHOOL+WALKING+DISTANCE+Seruling+Apartment+Presint+5+Putrajaya+PICC-88487311.htm
FACING LAKEVIEW Pudina Apartment Presint 17 Putrajaya,RM 1 200 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 2, 13:02",https://www.mudah.my/FACING+LAKEVIEW+Pudina+Apartment+Presint+17+Putrajaya-88487217.htm
Rumah utk disewa-sesuai utk baru berkahwin,RM 1 100 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 2, 12:46",https://www.mudah.my/Rumah+utk+disewa+sesuai+utk+baru+berkahwin-88486878.htm
Sewa Rumah Milik Sendiri [SKIM SEWA BELI Conezion Residence Putrajaya],RM 1 300 per month,3 Bedrooms,2 Bathrooms,990 sq.ft.,Putrajaya,"Feb 2, 12:30",https://www.mudah.my/Sewa+Rumah+Milik+Sendiri+SKIM+SEWA+BELI+Conezion+Residence+Putrajaya+-88486160.htm
"[RENT] Conezion ResidenceNEXT to IOI City Mall, Putrajaya",RM 1 800 per month,3 Bedrooms,2 Bathrooms,990 sq.ft.,Putrajaya,"Feb 2, 12:29",https://www.mudah.my/+RENT+Conezion+ResidenceNEXT+to+IOI+City+Mall+Putrajaya-88486364.htm
Dwiputra residence fully furnished,RM 1 900 per month,3 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 2, 12:00",https://www.mudah.my/Dwiputra+residence+fully+furnished-87729605.htm
Skim Sewa Beli (RTO) Menyewa Sambil Membeli Conezion Putrajaya,RM 1 200 per month,2 Bedrooms,2 Bathrooms,780 sq.ft.,Putrajaya,"Feb 2, 11:46",https://www.mudah.my/Skim+Sewa+Beli+RTO+Menyewa+Sambil+Membeli+Conezion+Putrajaya-85570930.htm
Apartment putrajaya,RM 1 500 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 2, 11:28",https://www.mudah.my/Apartment+putrajaya-87201408.htm
2R2B Conezion Residence Putrajaya Near IOI City Mall Serdang Hospital,RM 1 399 per month,2 Bedrooms,2 Bathrooms,783 sq.ft.,Putrajaya,"Feb 2, 10:41",https://www.mudah.my/2R2B+Conezion+Residence+Putrajaya+Near+IOI+City+Mall+Serdang+Hospital-88483983.htm
Tamara residence prisent 8 putrajaya,RM 2 500 per month,3 Bedrooms,2 Bathrooms,900 sq.ft.,Putrajaya,"Feb 2, 09:30",https://www.mudah.my/Tamara+residence+prisent+8+putrajaya-87866386.htm
FULLY FURNISHED Tamara Residence Presint 8 Putrajaya,RM 2 400 per month,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 2, 09:05",https://www.mudah.my/FULLY+FURNISHED+Tamara+Residence+Presint+8+Putrajaya-87254052.htm
[Best Deal] The Clio Residences Ready Units IOI Resort Putrajaya,RM 1 650 per month,3 Bedrooms,2 Bathrooms,1151 sq.ft.,Putrajaya,"Feb 2, 08:40",https://www.mudah.my/+Best+Deal+The+Clio+Residences+Ready+Units+IOI+Resort+Putrajaya-60847455.htm
FULLY FURNISHED Dwiputra Residence Condo Presint 15 Putrajaya NEXUS,RM 2 100 per month,4 Bedrooms,3 Bathrooms,1260 sq.ft.,Putrajaya,"Feb 2, 08:23",https://www.mudah.my/FULLY+FURNISHED+Dwiputra+Residence+Condo+Presint+15+Putrajaya+NEXUS-88480820.htm
"Fully Furnished, Conezion Residence IOI Resorts City Putrajaya",RM 1 700 per month,3 Bedrooms,2 Bathrooms,990 sq.ft.,Putrajaya,"Feb 2, 06:46",https://www.mudah.my/Fully+Furnished+Conezion+Residence+IOI+Resorts+City+Putrajaya-88479983.htm
"ID Furnished with Balcony Conezion, IOI Resorts City, Putrajaya",RM 2 500 per month,3 Bedrooms,3 Bathrooms,1251 sq.ft.,Putrajaya,"Feb 2, 04:30",https://www.mudah.my/ID+Furnished+with+Balcony+Conezion+IOI+Resorts+City+Putrajaya-88479873.htm
