Title,Types,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
"Tmn bakawali freehold, bukit sentosa-bukit beruntung",Houses,RM 210 000,3 Bedrooms,1 Bathroom,1080 sq.ft.,Rawang,"Yesterday, 06:42",https://www.mudah.my/Tmn+bakawali+freehold+bukit+sentosa+bukit+beruntung-91810268.htm
"Telok Gadung Indah 2 Sty 22x70 Renovated, Bumi Lot, Port Klang",Houses,RM 498 000,4 Bedrooms,2 Bathrooms,1540 sq.ft.,Port Klang,"Yesterday, 06:30",https://www.mudah.my/Telok+Gadung+Indah+2+Sty+22x70+Renovated+Bumi+Lot+Port+Klang-91810243.htm
"Ukay Banglo (with Tenant),Taman Ukay Seraya,Ampang Selangor (For Sale)",Houses,RM 6 000 000,8 Bedrooms,8 Bathrooms,8676 sq.ft.,Cheras,"Yesterday, 06:10",https://www.mudah.my/Ukay+Banglo+with+Tenant+Taman+Ukay+Seraya+Ampang+Selangor+For+Sale+-90257636.htm
"Taman Saga 2 Storey 18x60, Kampung Jawa",Houses,RM 529 999,4 Bedrooms,3 Bathrooms,1330 sq.ft.,Bandar Bukit Tinggi,"Yesterday, 06:05",https://www.mudah.my/Taman+Saga+2+Storey+18x60+Kampung+Jawa-91339232.htm
"Taman Sentosa Single Storey 20x55 Renovated. Face East, 100% Ful Loan",Houses,RM 360 000,3 Bedrooms,1 Bathroom,1100 sq.ft.,Bandar Puteri Klang,"Yesterday, 06:05",https://www.mudah.my/Taman+Sentosa+Single+Storey+20x55+Renovated+Face+East+100+Ful+Loan-91339473.htm
"Setia permai 3 , 2 storey 18x65 brand new 3r3b, setia alam",Houses,RM 595 000,3 Bedrooms,3 Bathrooms,1170 sq.ft.,Setia Alam,"Yesterday, 06:00",https://www.mudah.my/Setia+permai+3+2+storey+18x65+brand+new+3r3b+setia+alam-91751373.htm
"2 Storey Semi D House, Bandar Mahkota Cheras",Houses,RM 1 200 000,6 Bedrooms,5 Bathrooms,3200 sq.ft.,Cheras,"Yesterday, 05:45",https://www.mudah.my/2+Storey+Semi+D+House+Bandar+Mahkota+Cheras-91441803.htm
"2 Storey House, Section 5, Bandar Mahkota Cheras, Good Offer",Houses,RM 520 000,5 Bedrooms,3 Bathrooms,1300 sq.ft.,Cheras,"Yesterday, 05:00",https://www.mudah.my/2+Storey+House+Section+5+Bandar+Mahkota+Cheras+Good+Offer-91674970.htm
"Pekan Meru , 0% Down Payment free all legal fee",Houses,RM 509 400,4 Bedrooms,3 Bathrooms,1840 sq.ft.,Klang,"Yesterday, 04:55",https://www.mudah.my/Pekan+Meru+0+Down+Payment+free+all+legal+fee-91283896.htm
"Freehold Shah Alam Seksyen 30 , 0% down payment free all legal fee",Houses,RM 475 200,4 Bedrooms,2 Bathrooms,2516 sq.ft.,Shah Alam,"Yesterday, 04:55",https://www.mudah.my/Freehold+Shah+Alam+Seksyen+30+0+down+payment+free+all+legal+fee-80816630.htm
2 1/2 Storey Terrace Taman Muda Ampang,Houses,RM 420 000,3 Bedrooms,3 Bathrooms,1000 sq.ft.,Ampang,"Yesterday, 04:29",https://www.mudah.my/2+1+2+Storey+Terrace+Taman+Muda+Ampang-91810165.htm
"[Fully Reno] No Facing House , Alam Impian Canting 3 ,",Houses,RM 780 000,4 Bedrooms,4 Bathrooms,1760 sq.ft.,Alam Impian,"Yesterday, 04:25",https://www.mudah.my/+Fully+Reno+No+Facing+House+Alam+Impian+Canting+3+-67939813.htm
Below MARKET Single STOREY Bandar Teknologi KAJANG,Houses,RM 370 000,3 Bedrooms,2 Bathrooms,1300 sq.ft.,Kajang,"Yesterday, 04:10",https://www.mudah.my/Below+MARKET+Single+STOREY+Bandar+Teknologi+KAJANG-91750104.htm
"2.5 Storey Link House, Taman Cheras Jaya, Well Maintained",Houses,RM 540 000,4 Bedrooms,4 Bathrooms,1080 sq.ft.,Cheras,"Yesterday, 04:00",https://www.mudah.my/2+5+Storey+Link+House+Taman+Cheras+Jaya+Well+Maintained-91388613.htm
"3 Storey Semi D House, Taman Cheras Jaya",Houses,RM 1 800 000,4 Bedrooms,5 Bathrooms,5200 sq.ft.,Cheras,"Yesterday, 04:00",https://www.mudah.my/3+Storey+Semi+D+House+Taman+Cheras+Jaya-91229936.htm
"Single Storey House, Taman Bukit Cheras, Freehold",Houses,RM 450 000,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Cheras,"Yesterday, 03:40",https://www.mudah.my/Single+Storey+House+Taman+Bukit+Cheras+Freehold-91229693.htm
"RENOVATED Double Storey Seksyen 8 Fasa 2, Bandar Baru Bangi",Houses,RM 580 000,4 Bedrooms,3 Bathrooms,1900 sq.ft.,Bangi,"Yesterday, 03:24",https://www.mudah.my/RENOVATED+Double+Storey+Seksyen+8+Fasa+2+Bandar+Baru+Bangi-91810109.htm
CHEAPEST Renovated & extended 2 storey intermediate terraced house,Houses,RM 970 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Damansara Kim,"Yesterday, 03:20",https://www.mudah.my/CHEAPEST+Renovated+extended+2+storey+intermediate+terraced+house-91498522.htm
Taman Alam Jaya [Corner Lot Land Size 4280Sqft] Batu 9 Cheras Selangor,Houses,RM 980 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Cheras,"Yesterday, 03:02",https://www.mudah.my/Taman+Alam+Jaya+Corner+Lot+Land+Size+4280Sqft+Batu+9+Cheras+Selangor-91810082.htm
Bandar Mahkota Cheras [Newly 2.5 Sty Semi-D 38x75Sqft] Cheras Kajang,Houses,RM 920 000,5 Bedrooms,5 Bathrooms,4220 sq.ft.,Others,"Yesterday, 03:02",https://www.mudah.my/Bandar+Mahkota+Cheras+Newly+2+5+Sty+Semi+D+38x75Sqft+Cheras+Kajang-91810080.htm
"2 Storey Terrace House, Taman Taming Jaya, Balakong",Houses,RM 340 000,2 Bedrooms,1 Bathroom,825 sq.ft.,Balakong,"Yesterday, 02:50",https://www.mudah.my/2+Storey+Terrace+House+Taman+Taming+Jaya+Balakong-91810008.htm
"2 Storey Superlink House Fully Renovated 16 Sierra, Dumalis 2, Pucho",Houses,RM 1 250 000,4 Bedrooms,4 Bathrooms,2942 sq.ft.,Puchong,"Yesterday, 02:49",https://www.mudah.my/2+Storey+Superlink+House+Fully+Renovated+16+Sierra+Dumalis+2+Pucho-91810036.htm
"3 Storey Zero Lot Bungalow, Taman Tropicana, Cheras, Full Renovated",Houses,RM 2 300 000,7 Bedrooms,8 Bathrooms,4703 sq.ft.,Cheras,"Yesterday, 02:40",https://www.mudah.my/3+Storey+Zero+Lot+Bungalow+Taman+Tropicana+Cheras+Full+Renovated-91674957.htm
"Canal Garden Corner, Fully Renovation, Kota Kemuning, Bukit Rimau",Houses,RM 1 280 000,4 Bedrooms,4 Bathrooms,3000 sq.ft.,Kota Kemuning,"Yesterday, 02:16",https://www.mudah.my/Canal+Garden+Corner+Fully+Renovation+Kota+Kemuning+Bukit+Rimau-85675412.htm
Eco Ardence Setia Alam Semi Detached Unit,Houses,RM 1 330 000,6 Bedrooms,6 Bathrooms,3193 sq.ft.,Shah Alam,"Yesterday, 02:11",https://www.mudah.my/Eco+Ardence+Setia+Alam+Semi+Detached+Unit-90741538.htm
"FULLY FURNISHED RENO 2 Storey Terrace, Bangi Avenue 2 - 4R 4B 20x70",Houses,RM 580 000,4 Bedrooms,4 Bathrooms,2145 sq.ft.,Bangi,"Yesterday, 02:09",https://www.mudah.my/FULLY+FURNISHED+RENO+2+Storey+Terrace+Bangi+Avenue+2+4R+4B+20x70-91809958.htm
Corner Renovated Double Storey Semi D Bandar Country Homes,Houses,RM 685 000,5 Bedrooms,3 Bathrooms,4200 sq.ft.,Rawang,"Yesterday, 02:07",https://www.mudah.my/Corner+Renovated+Double+Storey+Semi+D+Bandar+Country+Homes-91809953.htm
"Corner two and half storey terrace house, kota warisan, warisan indah,",Houses,RM 790 000,5 Bedrooms,3 Bathrooms,2723 sq.ft.,Sepang,"Yesterday, 02:00",https://www.mudah.my/Corner+two+and+half+storey+terrace+house+kota+warisan+warisan+indah+-91134084.htm
"2 Storey Terrace House, Bangi Avenue 2",Houses,RM 875 000,4 Bedrooms,4 Bathrooms,2100 sq.ft.,Bangi,"Yesterday, 02:00",https://www.mudah.my/2+Storey+Terrace+House+Bangi+Avenue+2-90645301.htm
"2 Storey Cluster Semi-D House, Taman Wangsa Cheras for SALE",Houses,RM 1 100 000,4 Bedrooms,3 Bathrooms,3000 sq.ft.,Cheras,"Yesterday, 02:00",https://www.mudah.my/2+Storey+Cluster+Semi+D+House+Taman+Wangsa+Cheras+for+SALE-91230255.htm
[FREEHOLD] POOL & BESIDE GARDEN Bungalow Cyberjaya Perdana Lake,Houses,RM 4 750 000,7 Bedrooms,9 Bathrooms,7000 sq.ft.,Cyberjaya,"Yesterday, 01:55",https://www.mudah.my/+FREEHOLD+POOL+BESIDE+GARDEN+Bungalow+Cyberjaya+Perdana+Lake-84574150.htm
Single Storey Terrace Taman Pelangi Rawang,Houses,RM 370 000,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Rawang,"Yesterday, 01:50",https://www.mudah.my/Single+Storey+Terrace+Taman+Pelangi+Rawang-90077670.htm
[RENOVATED] FREEHOLD Double Storey Taman Asa Jaya Kajang,Houses,RM 480 000,4 Bedrooms,2 Bathrooms,1800 sq.ft.,Kajang,"Yesterday, 01:50",https://www.mudah.my/+RENOVATED+FREEHOLD+Double+Storey+Taman+Asa+Jaya+Kajang-91786589.htm
"Double Storey Bungalow , Desa Pinggiran Putra Kajang",Houses,RM 1 500 000,5 Bedrooms,5 Bathrooms,4785 sq.ft.,Kajang,"Yesterday, 01:50",https://www.mudah.my/Double+Storey+Bungalow+Desa+Pinggiran+Putra+Kajang-91301713.htm
"[below market value] double storey corner lot bdr. seri putra, bangi",Houses,RM 700 000,5 Bedrooms,3 Bathrooms,2050 sq.ft.,Bangi,"Yesterday, 01:47",https://www.mudah.my/+below+market+value+double+storey+corner+lot+bdr+seri+putra+bangi-91809877.htm
"2 Storey Semi D House, Bandar Mahkota Cheras, Garden & Water Feature",Houses,RM 1 350 000,4 Bedrooms,5 Bathrooms,2300 sq.ft.,Cheras,"Yesterday, 01:46",https://www.mudah.my/2+Storey+Semi+D+House+Bandar+Mahkota+Cheras+Garden+Water+Feature-91230063.htm
Reflessia Residence Brand New 3 Storey Semi-D,Houses,RM 1 553 400,6 Bedrooms,6 Bathrooms,3956 sq.ft.,Bandar Sungai Long,"Yesterday, 01:46",https://www.mudah.my/Reflessia+Residence+Brand+New+3+Storey+Semi+D-91441852.htm
DEKAT SEKOLAH & LRT I EXTENDED I Double Storey Terrace Bandar Puchong,Houses,RM 530 000,3 Bedrooms,2 Bathrooms,825 sq.ft.,Puchong,"Yesterday, 01:43",https://www.mudah.my/DEKAT+SEKOLAH+LRT+I+EXTENDED+I+Double+Storey+Terrace+Bandar+Puchong-91809901.htm
FREEHOLD Double Storey in SS19 For Sale,Houses,RM 930 000,4 Bedrooms,3 Bathrooms,1914 sq.ft.,Subang Jaya,"Yesterday, 01:41",https://www.mudah.my/FREEHOLD+Double+Storey+in+SS19+For+Sale-91809896.htm
"FOR SALE !!! RENOVATED Double Storey Terrace House, bilow market Valeu",Houses,RM 580 000,4 Bedrooms,3 Bathrooms,1900 sq.ft.,Bangi,"Yesterday, 01:41",https://www.mudah.my/FOR+SALE+RENOVATED+Double+Storey+Terrace+House+bilow+market+Valeu-91809895.htm
TELUK GEDUNG INDAH 20x70 Renovated Furnished EXTENDED 4R3B Port Klang,Houses,RM 488 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Klang,"Yesterday, 01:41",https://www.mudah.my/TELUK+GEDUNG+INDAH+20x70+Renovated+Furnished+EXTENDED+4R3B+Port+Klang-91809894.htm
FULLY RENOVATED Furnished GLENMARIE COVE Semi D 40x80 Extended,Houses,RM 1 330 000,5 Bedrooms,5 Bathrooms,3300 sq.ft.,Klang,"Yesterday, 01:41",https://www.mudah.my/FULLY+RENOVATED+Furnished+GLENMARIE+COVE+Semi+D+40x80+Extended-91809893.htm
Renovated Setia Alam Setia Impian 2sty House 20x65 Freehold Gated,Houses,RM 650 000,4 Bedrooms,3 Bathrooms,1300 sq.ft.,Setia Alam,"Yesterday, 01:35",https://www.mudah.my/Renovated+Setia+Alam+Setia+Impian+2sty+House+20x65+Freehold+Gated-91809814.htm
Fully Renovated Extended 24x70 Paloma Bukit Raja Klang 2sty Gated,Houses,RM 938 000,5 Bedrooms,3 Bathrooms,1800 sq.ft.,Bandar Bukit Raja,"Yesterday, 01:35",https://www.mudah.my/Fully+Renovated+Extended+24x70+Paloma+Bukit+Raja+Klang+2sty+Gated-91809818.htm
FULLY RENOVATED Double Storey Bungalow Bukit Mahkota for Sale,Houses,RM 1 150 000,5 Bedrooms,5 Bathrooms,4800 sq.ft.,Bangi,"Yesterday, 01:31",https://www.mudah.my/FULLY+RENOVATED+Double+Storey+Bungalow+Bukit+Mahkota+for+Sale-90172078.htm
Private Lift 3sty Semi D 40x91 Laman Vista Alam Bukit Raja Klang Gated,Houses,RM 1 730 000,6 Bedrooms,6 Bathrooms,3640 sq.ft.,Bandar Bukit Raja,"Yesterday, 01:30",https://www.mudah.my/Private+Lift+3sty+Semi+D+40x91+Laman+Vista+Alam+Bukit+Raja+Klang+Gated-91809805.htm
100% Full Loan Cash Back Renovated Sentosa Abdul Hamid Klang 1sty,Houses,RM 350 000,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Klang,"Yesterday, 01:30",https://www.mudah.my/100+Full+Loan+Cash+Back+Renovated+Sentosa+Abdul+Hamid+Klang+1sty-91809811.htm
Private Lift 3sty Semi D 40x80 Laman Vista Alam Bukit Raja Klang Gated,Houses,RM 1 600 000,6 Bedrooms,6 Bathrooms,3200 sq.ft.,Bandar Bukit Raja,"Yesterday, 01:30",https://www.mudah.my/Private+Lift+3sty+Semi+D+40x80+Laman+Vista+Alam+Bukit+Raja+Klang+Gated-91809808.htm
"NEGOTIBALE,Single Storey Terrace Taman Kajang Mewah",Houses,RM 449 000,3 Bedrooms,2 Bathrooms,1760 sq.ft.,Kajang,"Yesterday, 01:29",https://www.mudah.my/NEGOTIBALE+Single+Storey+Terrace+Taman+Kajang+Mewah-91809852.htm
Spacious Corner Lot Double Storey Teres Saujana Utama Sungai Buloh,Houses,RM 780 000,4 Bedrooms,3 Bathrooms,4380 sq.ft.,Saujana Utama,"Yesterday, 01:29",https://www.mudah.my/Spacious+Corner+Lot+Double+Storey+Teres+Saujana+Utama+Sungai+Buloh-91809850.htm
Fully Reno Extend 2sty Bungalow 70x97 Parklands Bukit Tinggi 3 Klang,Houses,RM 2 250 000,5 Bedrooms,6 Bathrooms,6790 sq.ft.,Klang,"Yesterday, 01:25",https://www.mudah.my/Fully+Reno+Extend+2sty+Bungalow+70x97+Parklands+Bukit+Tinggi+3+Klang-91809780.htm
Full Loan Cash Back Reno Extend Taman Sentosa Klang 1 sty House 20x65,Houses,RM 365 000,3 Bedrooms,2 Bathrooms,1300 sq.ft.,Klang,"Yesterday, 01:25",https://www.mudah.my/Full+Loan+Cash+Back+Reno+Extend+Taman+Sentosa+Klang+1+sty+House+20x65-91809794.htm
Rumah Teres 2 Tingkat Kapar Klang MURAH [FREEHOLD NON BUMI LOT],Houses,RM 290 000,4 Bedrooms,2 Bathrooms,960 sq.ft.,Kapar,"Yesterday, 01:23",https://www.mudah.my/Rumah+Teres+2+Tingkat+Kapar+Klang+MURAH+FREEHOLD+NON+BUMI+LOT+-91644727.htm
"Kajang, Single storey adjoining,Taman Asa Jaya, freehold, basic",Houses,RM 368 000,3 Bedrooms,2 Bathrooms,1540 sq.ft.,Kajang,"Yesterday, 01:22",https://www.mudah.my/Kajang+Single+storey+adjoining+Taman+Asa+Jaya+freehold+basic-90104033.htm
Good Condition Extended Furnished Setia Alam Impian 2sty House 22x75,Houses,RM 725 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Alam Impian,"Yesterday, 01:22",https://www.mudah.my/Good+Condition+Extended+Furnished+Setia+Alam+Impian+2sty+House+22x75-91809824.htm
22x75 Good Condition Extended Setia Alam Impian 2sty Gated Freehold,Houses,RM 725 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Setia Alam,"Yesterday, 01:21",https://www.mudah.my/22x75+Good+Condition+Extended+Setia+Alam+Impian+2sty+Gated+Freehold-91809821.htm
"3 Stry Bungalow House, Bandar Mahkota Cheras, Shahbandar",Houses,RM 3 400 000,7 Bedrooms,7 Bathrooms,9072 sq.ft.,Bandar Sungai Long,"Yesterday, 01:21",https://www.mudah.my/3+Stry+Bungalow+House+Bandar+Mahkota+Cheras+Shahbandar-67637356.htm
"2 Stry House, BSL3, Bukit Sungai Long, Bandar Sungai Long",Houses,RM 850 000,4 Bedrooms,3 Bathrooms,1540 sq.ft.,Bandar Sungai Long,"Yesterday, 01:21",https://www.mudah.my/2+Stry+House+BSL3+Bukit+Sungai+Long+Bandar+Sungai+Long-85262401.htm
"2 Storey Bungalow House, Wira Heights, Bandar Sungai Long",Houses,RM 2 600 000,5 Bedrooms,7 Bathrooms,6008 sq.ft.,Bandar Sungai Long,"Yesterday, 01:20",https://www.mudah.my/2+Storey+Bungalow+House+Wira+Heights+Bandar+Sungai+Long-85883906.htm
Teres 2 Tingkat TERMURAH + OPEN FACING Fasa 3 Puncak Alam,Houses,RM 350 000,3 Bedrooms,3 Bathrooms,1080 sq.ft.,Puncak Alam,"Yesterday, 01:20",https://www.mudah.my/Teres+2+Tingkat+TERMURAH+OPEN+FACING+Fasa+3+Puncak+Alam-91648365.htm
CANTIK MURAH FULLY RENOVATED Double Storey Terrace TTDI Jaya Shah Alam,Houses,RM 560 000,4 Bedrooms,3 Bathrooms,1700 sq.ft.,Shah Alam,"Yesterday, 01:20",https://www.mudah.my/CANTIK+MURAH+FULLY+RENOVATED+Double+Storey+Terrace+TTDI+Jaya+Shah+Alam-91674494.htm
UNIQUE BELOW MV CORNER LOT Double Storey Seri Pristana Saujana Utama,Houses,RM 650 000,4 Bedrooms,3 Bathrooms,2600 sq.ft.,Saujana Utama,"Yesterday, 01:20",https://www.mudah.my/UNIQUE+BELOW+MV+CORNER+LOT+Double+Storey+Seri+Pristana+Saujana+Utama-91674474.htm
"Double Storey JALAN FLORA SU 1, Saujana Utama, Sg Buloh",Houses,RM 440 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Sungai Buloh,"Yesterday, 01:15",https://www.mudah.my/Double+Storey+JALAN+FLORA+SU+1+Saujana+Utama+Sg+Buloh-91809722.htm
"Exclusive Bungalow House, Jalan Menara, Bukit Jelutong",Houses,RM 4 000 000,6 Bedrooms,7 Bathrooms,8100 sq.ft.,Bukit Jelutong,"Yesterday, 01:12",https://www.mudah.my/Exclusive+Bungalow+House+Jalan+Menara+Bukit+Jelutong-85141504.htm
Brand New Setia Alam Utama 2 30x65 3 sty End Lot House Gated Freehold,Houses,RM 1 100 000,7 Bedrooms,4 Bathrooms,1950 sq.ft.,Shah Alam,"Yesterday, 01:09",https://www.mudah.my/Brand+New+Setia+Alam+Utama+2+30x65+3+sty+End+Lot+House+Gated+Freehold-91809761.htm
"2 Sty House, Goodview Residence, Bandar Sungai Long, 15x55",Houses,RM 480 000,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Bandar Sungai Long,"Yesterday, 01:05",https://www.mudah.my/2+Sty+House+Goodview+Residence+Bandar+Sungai+Long+15x55-91297758.htm
"Palm Walk End Lot, Move In Condition, Bandar Sungai Long",Houses,RM 738 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Bandar Sungai Long,"Yesterday, 01:05",https://www.mudah.my/Palm+Walk+End+Lot+Move+In+Condition+Bandar+Sungai+Long-90583135.htm
[RUMAH CANTIK TERMURAH] Teres 2 Tingkat Subang Impian U10 Shah Alam,Houses,RM 465 000,4 Bedrooms,3 Bathrooms,1317 sq.ft.,Shah Alam,"Yesterday, 01:05",https://www.mudah.my/+RUMAH+CANTIK+TERMURAH+Teres+2+Tingkat+Subang+Impian+U10+Shah+Alam-91194877.htm
"Corner 2 Stry Semi-D, Big Land, Wira Heights, Bandar Sungai Long",Houses,RM 1 630 000,5 Bedrooms,6 Bathrooms,5425 sq.ft.,Bandar Sungai Long,"Yesterday, 01:05",https://www.mudah.my/Corner+2+Stry+Semi+D+Big+Land+Wira+Heights+Bandar+Sungai+Long-85261685.htm
"4 Storey Semi Villa, Wira Heights, Bandar Sungai Long",Houses,RM 2 320 000,6 Bedrooms,7 Bathrooms,7310 sq.ft.,Bandar Sungai Long,"Yesterday, 01:05",https://www.mudah.my/4+Storey+Semi+Villa+Wira+Heights+Bandar+Sungai+Long-85261674.htm
OPEN FACING CAT BARU Teres 2 Tingkat Sandaran Permai U10 Shah Alam,Houses,RM 470 000,4 Bedrooms,3 Bathrooms,1500 sq.ft.,Shah Alam,"Yesterday, 01:05",https://www.mudah.my/OPEN+FACING+CAT+BARU+Teres+2+Tingkat+Sandaran+Permai+U10+Shah+Alam-91674522.htm
BUILT UP BESAR SEBELAH ECOWORLD Double Storey Alam Sutera Puncak Alam,Houses,RM 430 000,4 Bedrooms,3 Bathrooms,1966 sq.ft.,Puncak Alam,"Yesterday, 01:05",https://www.mudah.my/BUILT+UP+BESAR+SEBELAH+ECOWORLD+Double+Storey+Alam+Sutera+Puncak+Alam-91634457.htm
MURAH SANGAT NI 20x70Teres 2 Tingkat DORIZ Fasa 3 Puncak Alam,Houses,RM 430 000,4 Bedrooms,3 Bathrooms,1500 sq.ft.,Puncak Alam,"Yesterday, 01:05",https://www.mudah.my/MURAH+SANGAT+NI+20x70Teres+2+Tingkat+DORIZ+Fasa+3+Puncak+Alam-91650779.htm
Lovely Home 2 1/2 Storey Seksyen 30 Shah Alam,Houses,RM 900 000,5 Bedrooms,3 Bathrooms,3081 sq.ft.,Shah Alam,"Yesterday, 01:01",https://www.mudah.my/Lovely+Home+2+1+2+Storey+Seksyen+30+Shah+Alam-91809726.htm
Semi- d 2 STY BANDAR TASIK PUTERI RAWANG,Houses,RM 520 000,4 Bedrooms,3 Bathrooms,3840 sq.ft.,Rawang,"Yesterday, 00:54",https://www.mudah.my/Semi+d+2+STY+BANDAR+TASIK+PUTERI+RAWANG-89505070.htm
[corner lot] double storey taman puchong prima puchong,Houses,RM 950 000,4 Bedrooms,3 Bathrooms,3092 sq.ft.,Puchong,"Yesterday, 00:50",https://www.mudah.my/+corner+lot+double+storey+taman+puchong+prima+puchong-91809574.htm
CHEAPEST UNIT MUST VIEW ! | 2 STY Terrace Laman Glenmarie Shah Alam,Houses,RM 899 000,5 Bedrooms,4 Bathrooms,2429 sq.ft.,Shah Alam,"Yesterday, 00:50",https://www.mudah.my/CHEAPEST+UNIT+MUST+VIEW+2+STY+Terrace+Laman+Glenmarie+Shah+Alam-91780272.htm
"Double Storey Superlink Terrace, Temasya Citra, Glenmarie, Shah Alam",Houses,RM 1 700 000,5 Bedrooms,6 Bathrooms,2881 sq.ft.,Glenmarie,"Yesterday, 00:45",https://www.mudah.my/Double+Storey+Superlink+Terrace+Temasya+Citra+Glenmarie+Shah+Alam-91809557.htm
"[PHASE 3] 2sty Terrace House, M Residence 1, Rawang",Houses,RM 555 000,4 Bedrooms,4 Bathrooms,1760 sq.ft.,Rawang,"Yesterday, 00:45",https://www.mudah.my/+PHASE+3+2sty+Terrace+House+M+Residence+1+Rawang-91809555.htm
OPEN FACING DEKAT MASJID Teres Satu Tingkat Fasa 2 Puncak Alam,Houses,RM 350 000,3 Bedrooms,2 Bathrooms,1400 sq.ft.,Puncak Alam,"Yesterday, 00:45",https://www.mudah.my/OPEN+FACING+DEKAT+MASJID+Teres+Satu+Tingkat+Fasa+2+Puncak+Alam-91706042.htm
RUMAH MURAH CANTIK LUAS 22x75sqft TERMURAH Double Storey U12 Shah Alam,Houses,RM 595 000,3 Bedrooms,3 Bathrooms,1650 sq.ft.,Shah Alam,"Yesterday, 00:45",https://www.mudah.my/RUMAH+MURAH+CANTIK+LUAS+22x75sqft+TERMURAH+Double+Storey+U12+Shah+Alam-91648337.htm
"[WELL KEPT] Double Storey Terrace Taman Bijaya, Kg Jawa, Klang",Houses,RM 440 000,4 Bedrooms,2 Bathrooms,1500 sq.ft.,Klang,"Yesterday, 00:45",https://www.mudah.my/+WELL+KEPT+Double+Storey+Terrace+Taman+Bijaya+Kg+Jawa+Klang-91325509.htm
RUMAH CANTIK TERMURAH DEKAT SEKOLAH Teres 2 Tingkat Saujana Utama,Houses,RM 430 000,4 Bedrooms,3 Bathrooms,1830 sq.ft.,Saujana Utama,"Yesterday, 00:45",https://www.mudah.my/RUMAH+CANTIK+TERMURAH+DEKAT+SEKOLAH+Teres+2+Tingkat+Saujana+Utama-91162645.htm
"(extra land) semi d, 1 storey, selayang mutiara",Houses,RM 480 000,4 Bedrooms,2 Bathrooms,2250 sq.ft.,Selayang,"Yesterday, 00:45",https://www.mudah.my/+extra+land+semi+d+1+storey+selayang+mutiara-91809567.htm
"[RENOVATED] 2sty Terrace House, RP 11, Rawang Perdana, Rawang",Houses,RM 600 000,6 Bedrooms,3 Bathrooms,1540 sq.ft.,Rawang,"Yesterday, 00:45",https://www.mudah.my/+RENOVATED+2sty+Terrace+House+RP+11+Rawang+Perdana+Rawang-91809556.htm
"2sty Terrace House, Taman Aquila, Saujana Rawang, Rawang",Houses,RM 480 000,4 Bedrooms,3 Bathrooms,1430 sq.ft.,Rawang,"Yesterday, 00:45",https://www.mudah.my/2sty+Terrace+House+Taman+Aquila+Saujana+Rawang+Rawang-91809554.htm
CORNER LOT TANAH EXTRA LUAS 1600sqft Teres 2 Tingkat Fasa3 Puncak Alam,Houses,RM 475 000,3 Bedrooms,3 Bathrooms,2703 sq.ft.,Puncak Alam,"Yesterday, 00:45",https://www.mudah.my/CORNER+LOT+TANAH+EXTRA+LUAS+1600sqft+Teres+2+Tingkat+Fasa3+Puncak+Alam-91635189.htm
[FULLY EXTENDED] 2 Sty Terrace Taman Andalas Permai Klang,Houses,RM 400 000,4 Bedrooms,3 Bathrooms,1170 sq.ft.,Klang,"Yesterday, 00:45",https://www.mudah.my/+FULLY+EXTENDED+2+Sty+Terrace+Taman+Andalas+Permai+Klang-90943571.htm
"CORNER LOT Double Storey Semi Detached Nusa Suria, Puncak Alam",Houses,RM 620 000,4 Bedrooms,3 Bathrooms,2600 sq.ft.,Puncak Alam,"Yesterday, 00:43",https://www.mudah.my/CORNER+LOT+Double+Storey+Semi+Detached+Nusa+Suria+Puncak+Alam-91809610.htm
RENOVATED FACING OPEN 2 Storey Terrace TTDI Jaya Sek U2 Shah Alam,Houses,RM 560 000,4 Bedrooms,3 Bathrooms,1200 sq.ft.,Taman TTDI Jaya,"Yesterday, 00:42",https://www.mudah.my/RENOVATED+FACING+OPEN+2+Storey+Terrace+TTDI+Jaya+Sek+U2+Shah+Alam-91809607.htm
[corner lot] double storey seksyen 4 bandar baru bangi,Houses,RM 880 000,4 Bedrooms,4 Bathrooms,1400 sq.ft.,Bangi,"Yesterday, 00:42",https://www.mudah.my/+corner+lot+double+storey+seksyen+4+bandar+baru+bangi-91809606.htm
"Double Storey Terrace, Taman Kajang Baru Kajang",Houses,RM 350 000,3 Bedrooms,2 Bathrooms,1178 sq.ft.,Kajang,"Yesterday, 00:40",https://www.mudah.my/Double+Storey+Terrace+Taman+Kajang+Baru+Kajang-91371795.htm
"2.5 Storey Semi-D, Capa Residence, Bandar Sungai Long",Houses,RM 1 800 000,4 Bedrooms,5 Bathrooms,3200 sq.ft.,Bandar Sungai Long,"Yesterday, 00:40",https://www.mudah.my/2+5+Storey+Semi+D+Capa+Residence+Bandar+Sungai+Long-79366057.htm
