Title,Types,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
SYMPHONY PARK 800SF 1CP FullyFurnished JELUTONG MANY UNITS AVAILABLE,Apartments,RM 1 200 per month,3 Bedrooms,2 Bathrooms,800 sq.ft.,Jelutong,"Today, 16:00",https://www.mudah.my/SYMPHONY+PARK+800SF+1CP+FullyFurnished+JELUTONG+MANY+UNITS+AVAILABLE-89589335.htm
"Putra Place, Queensbay, 2 ROOMS, Furnished, TIMBER FLOOR, River View",Apartments,RM 1 400 per month,2 Bedrooms,2 Bathrooms,1000 sq.ft.,Bayan Lepas,"Today, 16:00",https://www.mudah.my/Putra+Place+Queensbay+2+ROOMS+Furnished+TIMBER+FLOOR+River+View-88673971.htm
BY THE SEA CONDOMINIUM. Fully Furnished,Apartments,RM 3 300 per month,3 Bedrooms,2 Bathrooms,1080 sq.ft.,Batu Ferringhi,"Today, 16:00",https://www.mudah.my/BY+THE+SEA+CONDOMINIUM+Fully+Furnished-87398891.htm
Puncak Erskine 88. Tanjung Tokong. Fully Furnished,Apartments,RM 700 per month,3 Bedrooms,2 Bathrooms,650 sq.ft.,Tanjong Tokong,"Today, 15:55",https://www.mudah.my/Puncak+Erskine+88+Tanjung+Tokong+Fully+Furnished-89633560.htm
Forestville condominium. Bayan Lepas. Airport view. Near to airport,Apartments,RM 1 200 per month,3 Bedrooms,2 Bathrooms,1050 sq.ft.,Bayan Lepas,"Today, 15:55",https://www.mudah.my/Forestville+condominium+Bayan+Lepas+Airport+view+Near+to+airport-87867826.htm
Victoria heights nearby golf court,Apartments,RM 850 per month,3 Bedrooms,2 Bathrooms,950 sq.ft.,Bukit Jambul,"Today, 15:50",https://www.mudah.my/Victoria+heights+nearby+golf+court-90127298.htm
Southbay Plaza Southbay Residence FURNISHED Near FTZ Bridge Airport,Apartments,RM 1 500 per month,2 Bedrooms,2 Bathrooms,1250 sq.ft.,Batu Maung,"Today, 15:50",https://www.mudah.my/Southbay+Plaza+Southbay+Residence+FURNISHED+Near+FTZ+Bridge+Airport-90127226.htm
Southbay Plaza Condo FURNISHED Near FTZ Queensbay Bridge Airport 4Room,Apartments,RM 1 800 per month,4 Bedrooms,3 Bathrooms,1708 sq.ft.,Batu Maung,"Today, 15:47",https://www.mudah.my/Southbay+Plaza+Condo+FURNISHED+Near+FTZ+Queensbay+Bridge+Airport+4Room-90127485.htm
Batu kawan Utropolis Sensasi,Apartments,RM 1 000 per month,3 Bedrooms,2 Bathrooms,728 sq.ft.,Batu Kawan,"Today, 15:47",https://www.mudah.my/Batu+kawan+Utropolis+Sensasi-90127480.htm
BEST UNIT !! Condo Gembira 1200sf FULLY FURNISHED Greenlane Jelutong,Apartments,RM 1 600 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Jelutong,"Today, 15:45",https://www.mudah.my/BEST+UNIT+Condo+Gembira+1200sf+FULLY+FURNISHED+Greenlane+Jelutong-90127440.htm
"Maica Court, Gurney Drive",Apartments,RM 2 500 per month,4 Bedrooms,3 Bathrooms,1818 sq.ft.,Persiaran Gurney,"Today, 15:45",https://www.mudah.my/Maica+Court+Gurney+Drive-90127134.htm
Desa green APARTMENT RENOVATED fully furnished WITH AIRCONDS,Apartments,RM 1 000 per month,3 Bedrooms,1 Bathroom,700 sq.ft.,Greenlane,"Today, 15:45",https://www.mudah.my/Desa+green+APARTMENT+RENOVATED+fully+furnished+WITH+AIRCONDS-90127116.htm
Tamarind 1047sqft Corner Full Furnish Low Flr Garden View,Apartments,RM 1 900 per month,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 15:44",https://www.mudah.my/Tamarind+1047sqft+Corner+Full+Furnish+Low+Flr+Garden+View-90127416.htm
Tambun Royale Infinity Condo | 4 rooms 3 bathrooms | Basic,Apartments,RM 1 100 per month,4 Bedrooms,3 Bathrooms,1480 sq.ft.,Bukit Minyak,"Today, 15:44",https://www.mudah.my/Tambun+Royale+Infinity+Condo+4+rooms+3+bathrooms+Basic-75555299.htm
Mira Residence 1632sf Big Unit Cozy Interior Design,Apartments,RM 3 500 per month,4 Bedrooms,2 Bathrooms,1632 sq.ft.,Tanjung Bungah,"Today, 15:42",https://www.mudah.my/Mira+Residence+1632sf+Big+Unit+Cozy+Interior+Design-90127358.htm
Condo for rent Tanjung Bungah,Apartments,RM 2 200 per month,3 Bedrooms,2 Bathrooms,1421 sq.ft.,Tanjung Bungah,"Today, 15:41",https://www.mudah.my/Condo+for+rent+Tanjung+Bungah-87708291.htm
VERTIQ 2056SF 3CarPark FullyRenoFurnish TESCO EGATE UDINI VIEW TO NEGO,Apartments,RM 3 800 per month,4 Bedrooms,3 Bathrooms,2056 sq.ft.,Gelugor,"Today, 15:40",https://www.mudah.my/VERTIQ+2056SF+3CarPark+FullyRenoFurnish+TESCO+EGATE+UDINI+VIEW+TO+NEGO-89658903.htm
BAYSWATER 1173SF 2CPk FullyReno BUKIT DUMBAR BATU UBAN CHEAPEST RENT,Apartments,RM 1 700 per month,3 Bedrooms,2 Bathrooms,1173 sq.ft.,Gelugor,"Today, 15:40",https://www.mudah.my/BAYSWATER+1173SF+2CPk+FullyReno+BUKIT+DUMBAR+BATU+UBAN+CHEAPEST+RENT-89448751.htm
VERTIQ 1055SF 2CPark FullyFurnish near TESCO EGATE UDINI CHEAPEST RENT,Apartments,RM 2 000 per month,3 Bedrooms,2 Bathrooms,1055 sq.ft.,Gelugor,"Today, 15:40",https://www.mudah.my/VERTIQ+1055SF+2CPark+FullyFurnish+near+TESCO+EGATE+UDINI+CHEAPEST+RENT-89448396.htm
Desa Green APARTMENT VAN PRAAGH ROAD (BLOCK 46) 3-Rooms 700sf,Apartments,RM 700 per month,3 Bedrooms,1 Bathroom,700 sq.ft.,Greenlane,"Today, 15:35",https://www.mudah.my/Desa+Green+APARTMENT+VAN+PRAAGH+ROAD+BLOCK+46+3+Rooms+700sf-87730022.htm
218 Macalister 758sf Market Cheapest,Apartments,RM 2 000 per month,2 Bedrooms,2 Bathrooms,758 sq.ft.,Georgetown,"Today, 15:28",https://www.mudah.my/218+Macalister+758sf+Market+Cheapest-90127051.htm
The Oasis Condo Penang (Sea View) Near USM Tesco E-Gate For Rent,Apartments,RM 1 500 per month,3 Bedrooms,2 Bathrooms,1111 sq.ft.,Gelugor,"Today, 15:27",https://www.mudah.my/The+Oasis+Condo+Penang+Sea+View+Near+USM+Tesco+E+Gate+For+Rent-90127027.htm
3 CARPARKS Setia Pinnacle Fully Furnished Amazing Hill View Sungai Ara,Apartments,RM 1 700 per month,3 Bedrooms,2 Bathrooms,1314 sq.ft.,Sungai Ara,"Today, 15:27",https://www.mudah.my/3+CARPARKS+Setia+Pinnacle+Fully+Furnished+Amazing+Hill+View+Sungai+Ara-88879817.htm
LAST UNIT ! DUPLEX ! PENTHOUSE ! Taman Sri Penawar 1400sf Jelutong,Apartments,RM 1 000 per month,4 Bedrooms,4 Bathrooms,1400 sq.ft.,Jelutong,"Today, 15:26",https://www.mudah.my/LAST+UNIT+DUPLEX+PENTHOUSE+Taman+Sri+Penawar+1400sf+Jelutong-90127002.htm
Tambun Royale Infinity Condo Studio unit | 1 Room | Fully Furnish,Apartments,RM 1 000 per month,1 Bedroom,1 Bathroom,707 sq.ft.,Bukit Minyak,"Today, 15:25",https://www.mudah.my/Tambun+Royale+Infinity+Condo+Studio+unit+1+Room+Fully+Furnish-89488805.htm
SUPER COZY UNIT !! Taman Sri Perak 750sf FULLY FURNISHED Jelutong,Apartments,RM 1 000 per month,3 Bedrooms,2 Bathrooms,750 sq.ft.,Jelutong,"Today, 15:25",https://www.mudah.my/SUPER+COZY+UNIT+Taman+Sri+Perak+750sf+FULLY+FURNISHED+Jelutong-90126749.htm
Pavilion resort teluk kumbar near airport 1500SF 2FIXED -carparks,Apartments,RM 1 200 per month,3 Bedrooms,2 Bathrooms,1477 sq.ft.,Teluk Kumbar,"Today, 15:25",https://www.mudah.my/Pavilion+resort+teluk+kumbar+near+airport+1500SF+2FIXED+carparks-90126731.htm
HARMONY VIEW 700SF 1CP PartlyFurnish MidFloor CHEAPEST RENT JELUTONG,Apartments,RM 1 000 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Jelutong,"Today, 15:20",https://www.mudah.my/HARMONY+VIEW+700SF+1CP+PartlyFurnish+MidFloor+CHEAPEST+RENT+JELUTONG-89336079.htm
HARMONY VIEW 700SF 1CP FullyReno Furnish MidFloor City View JELUTONG,Apartments,RM 1 050 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Jelutong,"Today, 15:20",https://www.mudah.my/HARMONY+VIEW+700SF+1CP+FullyReno+Furnish+MidFloor+City+View+JELUTONG-89336046.htm
HARMONY VIEW 700SF 1CP FullyFurnish MidFloor CHEAPEST RENT JELUTONG,Apartments,RM 1 000 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Jelutong,"Today, 15:10",https://www.mudah.my/HARMONY+VIEW+700SF+1CP+FullyFurnish+MidFloor+CHEAPEST+RENT+JELUTONG-90126681.htm
Alpine Tower Fully Furnished Low Floor,Apartments,RM 1 200 per month,3 Bedrooms,2 Bathrooms,1227 sq.ft.,Bukit Jambul,"Today, 15:06",https://www.mudah.my/Alpine+Tower+Fully+Furnished+Low+Floor-90126588.htm
BEST DEAL !! Medan Ria 700sf FULLY RENOVATED Georgetown,Apartments,RM 900 per month,3 Bedrooms,1 Bathroom,700 sq.ft.,Georgetown,"Today, 15:03",https://www.mudah.my/BEST+DEAL+Medan+Ria+700sf+FULLY+RENOVATED+Georgetown-90126510.htm
VERTIQ CONDO 1087SF 3CarPark FullyRenovated CHEAPEST GELUGOR BATU UBAN,Apartments,RM 2 100 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Gelugor,"Today, 15:00",https://www.mudah.my/VERTIQ+CONDO+1087SF+3CarPark+FullyRenovated+CHEAPEST+GELUGOR+BATU+UBAN-89447317.htm
EASTERN COURT 700SF 1CP Corner PartlyRenoFurnish CHEAPEST AT JELUTONG,Apartments,RM 850 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Jelutong,"Today, 15:00",https://www.mudah.my/EASTERN+COURT+700SF+1CP+Corner+PartlyRenoFurnish+CHEAPEST+AT+JELUTONG-89335868.htm
"Straits Garden Suite, Furnished, high floor, with Balcony, Jelutong",Apartments,RM 1 300 per month,1 Bedroom,1 Bathroom,414 sq.ft.,Jelutong,"Today, 14:55",https://www.mudah.my/Straits+Garden+Suite+Furnished+high+floor+with+Balcony+Jelutong-90125948.htm
Gurney Paragon | Kelawai | Georgetown | Mall Convenient | Pulau Tikus,Apartments,RM 6 000 per month,4 Bedrooms,3 Bathrooms,2800 sq.ft.,Persiaran Gurney,"Today, 14:50",https://www.mudah.my/Gurney+Paragon+Kelawai+Georgetown+Mall+Convenient+Pulau+Tikus-90126156.htm
SWEET HOME !! Kampar Road 700sf Partially Furnished Georgetown,Apartments,RM 700 per month,2 Bedrooms,2 Bathrooms,700 sq.ft.,Georgetown,"Today, 14:50",https://www.mudah.my/SWEET+HOME+Kampar+Road+700sf+Partially+Furnished+Georgetown-90126154.htm
Brezza 1250sqft Full Furnished Mid Floor Town View Nego,Apartments,RM 1 600 per month,3 Bedrooms,2 Bathrooms,1250 sq.ft.,Tanjong Tokong,"Today, 14:50",https://www.mudah.my/Brezza+1250sqft+Full+Furnished+Mid+Floor+Town+View+Nego-90125876.htm
Brezza 1250sqft Modernly Furnished Mid Floor Tesco View Cheap,Apartments,RM 1 500 per month,3 Bedrooms,2 Bathrooms,1250 sq.ft.,Tanjong Tokong,"Today, 14:50",https://www.mudah.my/Brezza+1250sqft+Modernly+Furnished+Mid+Floor+Tesco+View+Cheap-90125856.htm
The Peak 1100sqft Modernly Furnished Hill View Mid Floor,Apartments,RM 1 400 per month,3 Bedrooms,2 Bathrooms,1100 sq.ft.,Tanjong Tokong,"Today, 14:48",https://www.mudah.my/The+Peak+1100sqft+Modernly+Furnished+Hill+View+Mid+Floor-90126090.htm
Taman hui aun farlim near sunshine farlim partly furnished 3rooms,Apartments,RM 950 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Ayer Itam,"Today, 14:46",https://www.mudah.my/Taman+hui+aun+farlim+near+sunshine+farlim+partly+furnished+3rooms-90126058.htm
LAST UNIT !! Taman Han Chiang 700sf Partially Renovated Georgetown,Apartments,RM 500 per month,3 Bedrooms,1 Bathroom,700 sq.ft.,Georgetown,"Today, 14:46",https://www.mudah.my/LAST+UNIT+Taman+Han+Chiang+700sf+Partially+Renovated+Georgetown-90126035.htm
Isantorini Full Furnished Mid Floor Town View Fibre Ready,Apartments,RM 1 800 per month,3 Bedrooms,2 Bathrooms,850 sq.ft.,Tanjong Tokong,"Today, 14:45",https://www.mudah.my/Isantorini+Full+Furnished+Mid+Floor+Town+View+Fibre+Ready-90125837.htm
"SkyHome , 6300sf, High Floor, Fully Renovated",Apartments,RM 9 000 per month,6 Bedrooms,5 Bathrooms,6300 sq.ft.,Tanjung Bungah,"Today, 14:45",https://www.mudah.my/SkyHome+6300sf+High+Floor+Fully+Renovated-87204362.htm
"8 Gurney (The Shore Condominium), 10500sf, Persiaran Gurney",Apartments,RM 10 500 per month,6 Bedrooms,6 Bathrooms,10500 sq.ft.,Persiaran Gurney,"Today, 14:41",https://www.mudah.my/8+Gurney+The+Shore+Condominium+10500sf+Persiaran+Gurney-88894824.htm
SYMPHONY PARK 800SF 1CP PartlyReno MidFloor CHEAPEST RENT JELUTONG,Apartments,RM 1 000 per month,3 Bedrooms,2 Bathrooms,800 sq.ft.,Jelutong,"Today, 14:40",https://www.mudah.my/SYMPHONY+PARK+800SF+1CP+PartlyReno+MidFloor+CHEAPEST+RENT+JELUTONG-89953950.htm
SERINA BAY 900SF 1CP FullReno CHEAPEST at JELUTONG KARPAL SINGH DRIVE,Apartments,RM 1 200 per month,3 Bedrooms,2 Bathrooms,900 sq.ft.,Jelutong,"Today, 14:40",https://www.mudah.my/SERINA+BAY+900SF+1CP+FullReno+CHEAPEST+at+JELUTONG+KARPAL+SINGH+DRIVE-89425070.htm
Ayer Itam Farlim DESA PERMATA TURQUOISE APARTMENT Big Offer For Rent,Apartments,RM 650 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Ayer Itam,"Today, 14:30",https://www.mudah.my/Ayer+Itam+Farlim+DESA+PERMATA+TURQUOISE+APARTMENT+Big+Offer+For+Rent-90125741.htm
Taman Kristal Near Gurney Plaza 3-Room 700sf Renovated Kitchen Cabinet,Apartments,RM 1 000 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Tanjong Tokong,"Today, 14:30",https://www.mudah.my/Taman+Kristal+Near+Gurney+Plaza+3+Room+700sf+Renovated+Kitchen+Cabinet-89361444.htm
Putra Place 1000SF Move In Condition Breathtaking Garden View 1carpark,Apartments,RM 1 400 per month,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Bayan Lepas,"Today, 14:25",https://www.mudah.my/Putra+Place+1000SF+Move+In+Condition+Breathtaking+Garden+View+1carpark-90125514.htm
N-park batu uban near usm fully furnished 3rooms,Apartments,RM 1 000 per month,3 Bedrooms,2 Bathrooms,750 sq.ft.,Sungai Nibong,"Today, 14:25",https://www.mudah.my/N+park+batu+uban+near+usm+fully+furnished+3rooms-90125481.htm
"(Nice Unit)Mont Residence Tanjung Tokong,Fully Furnished,2 Car Park",Apartments,RM 1 900 per month,3 Bedrooms,2 Bathrooms,1226 sq.ft.,Tanjong Tokong,"Today, 14:25",https://www.mudah.my/+Nice+Unit+Mont+Residence+Tanjung+Tokong+Fully+Furnished+2+Car+Park-90125467.htm
Tri Pinnacle Tanjung Tokong Fully Furnished & Renovated,Apartments,RM 1 300 per month,3 Bedrooms,2 Bathrooms,800 sq.ft.,Tanjong Tokong,"Today, 14:25",https://www.mudah.my/Tri+Pinnacle+Tanjung+Tokong+Fully+Furnished+Renovated-90125465.htm
Waterside Residence Gelugor Seaview Fully Furnished and Renovated,Apartments,RM 3 100 per month,3 Bedrooms,2 Bathrooms,1250 sq.ft.,Gelugor,"Today, 14:25",https://www.mudah.my/Waterside+Residence+Gelugor+Seaview+Fully+Furnished+and+Renovated-90125464.htm
"Apartment Halaman Kenanga for Rent (Sg. Nibong, Penang)",Apartments,RM 750 per month,3 Bedrooms,1 Bathroom,700 sq.ft.,Sungai Nibong,"Today, 14:25",https://www.mudah.my/Apartment+Halaman+Kenanga+for+Rent+Sg+Nibong+Penang+-89640985.htm
"Solaria Residence Bayan Lepas , 2 Carpark, 5 Min To Airport",Apartments,RM 1 299 per month,3 Bedrooms,2 Bathrooms,1100 sq.ft.,Bayan Lepas,"Today, 14:25",https://www.mudah.my/Solaria+Residence+Bayan+Lepas+2+Carpark+5+Min+To+Airport-90125469.htm
[Nice Unit]The Latitude Tanjung Tokong,Apartments,RM 2 700 per month,3 Bedrooms,2 Bathrooms,1500 sq.ft.,Tanjong Tokong,"Today, 14:25",https://www.mudah.my/+Nice+Unit+The+Latitude+Tanjung+Tokong-90125468.htm
City Residence Tanjung Tokong Studio Unit,Apartments,RM 2 400 per month,1 Bedroom,2 Bathrooms,575 sq.ft.,Tanjong Tokong,"Today, 14:25",https://www.mudah.my/City+Residence+Tanjung+Tokong+Studio+Unit-90125466.htm
SWEET HOME ! Puncak Terubong 680sf FULLY FURNISHED Paya Terubong,Apartments,RM 750 per month,3 Bedrooms,2 Bathrooms,680 sq.ft.,Paya Terubong,"Today, 14:24",https://www.mudah.my/SWEET+HOME+Puncak+Terubong+680sf+FULLY+FURNISHED+Paya+Terubong-90125669.htm
Sweet Home Of Taman Jad,Apartments,RM 800 per month,2 Bedrooms,1 Bathroom,550 sq.ft.,Gelugor,"Today, 14:21",https://www.mudah.my/Sweet+Home+Of+Taman+Jad-87526984.htm
Krystal Height Greenlance,Apartments,RM 550 per month,2 Bedrooms,2 Bathrooms,550 sq.ft.,Greenlane,"Today, 14:19",https://www.mudah.my/Krystal+Height+Greenlance-90125599.htm
Taman lone pine flat for rent,Apartments,RM 700 per month,2 Bedrooms,1 Bathroom,550 sq.ft.,Ayer Itam,"Today, 14:15",https://www.mudah.my/Taman+lone+pine+flat+for+rent-83923867.htm
Putra Marine Condo PENTHOUSE 3680SF FULLY Renovated F/Furnished,Apartments,RM 4 000 per month,5 Bedrooms,5 Bathrooms,3680 sq.ft.,Sungai Nibong,"Today, 14:10",https://www.mudah.my/Putra+Marine+Condo+PENTHOUSE+3680SF+FULLY+Renovated+F+Furnished-90125447.htm
Unit for rent,Apartments,RM 600 per month,3 Bedrooms,1 Bathroom,700 sq.ft.,Paya Terubong,"Today, 14:10",https://www.mudah.my/Unit+for+rent-90032324.htm
The oasis condo at bukit gambier 2 car park corner,Apartments,RM 1 400 per month,3 Bedrooms,2 Bathrooms,1111 sq.ft.,Gelugor,"Today, 14:06",https://www.mudah.my/The+oasis+condo+at+bukit+gambier+2+car+park+corner-90125380.htm
Seri Kota Apart (nice location) - Georgetown (Dato keramat),Apartments,RM 900 per month,3 Bedrooms,2 Bathrooms,700 sq.ft.,Georgetown,"Today, 14:05",https://www.mudah.my/Seri+Kota+Apart+nice+location+Georgetown+Dato+keramat+-90125123.htm
Solaria residence condo at sungai ara airport few,Apartments,RM 1 300 per month,3 Bedrooms,2 Bathrooms,1100 sq.ft.,Bayan Lepas,"Today, 14:03",https://www.mudah.my/Solaria+residence+condo+at+sungai+ara+airport+few-90125335.htm
"Kompleks Pulau Mutiara,town, Magazine Rd,Komtar,Prangin,1st Avenue",Apartments,RM 700 per month,2 Bedrooms,2 Bathrooms,600 sq.ft.,Georgetown,"Today, 14:02",https://www.mudah.my/Kompleks+Pulau+Mutiara+town+Magazine+Rd+Komtar+Prangin+1st+Avenue-90125309.htm
Seberang Jaya / Tengiri Flat / For Rent/,Apartments,RM 600 per month,2 Bedrooms,2 Bathrooms,550 sq.ft.,Seberang Jaya,"Today, 14:01",https://www.mudah.my/Seberang+Jaya+Tengiri+Flat+For+Rent+-90125269.htm
Straits garden STUDIO SUITES jelutong FULLY RENO furnished 1 carpark,Apartments,RM 1 600 per month,1 Bedroom,1 Bathroom,500 sq.ft.,Jelutong,"Today, 13:50",https://www.mudah.my/Straits+garden+STUDIO+SUITES+jelutong+FULLY+RENO+furnished+1+carpark-89635342.htm
Vertiq Condo 1044sf SEAVIEW UNIT Fully Reno&Furnished Nr Light,Apartments,RM 1 850 per month,3 Bedrooms,2 Bathrooms,1044 sq.ft.,Gelugor,"Today, 13:47",https://www.mudah.my/Vertiq+Condo+1044sf+SEAVIEW+UNIT+Fully+Reno+Furnished+Nr+Light-90124961.htm
Maritime Duplex FURNISH & RENO HOMESTAY AIRBNB Karpal Singh MANY UNIT,Apartments,RM 2 500 per month,2 Bedrooms,2 Bathrooms,1000 sq.ft.,Sungai Pinang,"Today, 13:30",https://www.mudah.my/Maritime+Duplex+FURNISH+RENO+HOMESTAY+AIRBNB+Karpal+Singh+MANY+UNIT-89706753.htm
Gurney Park Fully Furnished Tastefully Decorated Nice View High Floor,Apartments,RM 2 000 per month,3 Bedrooms,2 Bathrooms,970 sq.ft.,Pulau Tikus,"Today, 13:30",https://www.mudah.my/Gurney+Park+Fully+Furnished+Tastefully+Decorated+Nice+View+High+Floor-85451487.htm
Arte S Condo 1400sf NICELY RENOVATED Modern 2Carpark Nr USM Gelugor,Apartments,RM 1 600 per month,3 Bedrooms,2 Bathrooms,1400 sq.ft.,Gelugor,"Today, 13:30",https://www.mudah.my/Arte+S+Condo+1400sf+NICELY+RENOVATED+Modern+2Carpark+Nr+USM+Gelugor-90124304.htm
Quayside Clear Water Bay FULLY FURNISHED,Apartments,RM 1 200 per month,3 Bedrooms,2 Bathrooms,1300 sq.ft.,Air Tawar,"Today, 13:30",https://www.mudah.my/Quayside+Clear+Water+Bay+FULLY+FURNISHED-90124292.htm
Krystal Height Fully Nicely Renovated High Floor No Carpark,Apartments,RM 600 per month,2 Bedrooms,1 Bathroom,500 sq.ft.,Greenlane,"Today, 13:25",https://www.mudah.my/Krystal+Height+Fully+Nicely+Renovated+High+Floor+No+Carpark-88909786.htm
Garden Ville Condo Sungai Ara 1118sqft 2 carpark Cheapest Unit Relau,Apartments,RM 1 350 per month,3 Bedrooms,2 Bathrooms,1118 sq.ft.,Sungai Ara,"Today, 13:23",https://www.mudah.my/Garden+Ville+Condo+Sungai+Ara+1118sqft+2+carpark+Cheapest+Unit+Relau-90124383.htm
"BayStar Condo Duplex Unit , opposite Queensbay Mall",Apartments,RM 4 500 per month,6 Bedrooms,5 Bathrooms,4450 sq.ft.,Bayan Lepas,"Today, 13:15",https://www.mudah.my/BayStar+Condo+Duplex+Unit+opposite+Queensbay+Mall-89710715.htm
Sunway Cassia 3-Storey Terranc at Batu Maung near FTZ,Apartments,RM 2 000 per month,5 Bedrooms,5 Bathrooms,3341 sq.ft.,Batu Maung,"Today, 13:10",https://www.mudah.my/Sunway+Cassia+3+Storey+Terranc+at+Batu+Maung+near+FTZ-90123832.htm
"The Tamarind, Seri Tanjung Pinang",Apartments,RM 1 200 per month,3 Bedrooms,2 Bathrooms,1047 sq.ft.,Tanjong Tokong,"Today, 13:10",https://www.mudah.my/The+Tamarind+Seri+Tanjung+Pinang-83520756.htm
Mont Residence 1226sf fully furnished nice reno good rent,Apartments,RM 2 300 per month,3 Bedrooms,2 Bathrooms,1226 sq.ft.,Tanjong Tokong,"Today, 13:00",https://www.mudah.my/Mont+Residence+1226sf+fully+furnished+nice+reno+good+rent-89564244.htm
Solaria Residences 1115sqft High Floor Fully Furnished 2 CP Nice unit,Apartments,RM 1 600 per month,3 Bedrooms,2 Bathrooms,1115 sq.ft.,Bayan Lepas,"Today, 13:00",https://www.mudah.my/Solaria+Residences+1115sqft+High+Floor+Fully+Furnished+2+CP+Nice+unit-86649818.htm
The Park (Raja Uda),Apartments,RM 850 per month,3 Bedrooms,2 Bathrooms,1002 sq.ft.,Raja Uda,"Today, 12:49",https://www.mudah.my/The+Park+Raja+Uda+-90123698.htm
Worth RENT or BUY 1100sf condo Halaman Kristal at Jelutong,Apartments,RM 1 350 per month,3 Bedrooms,2 Bathrooms,1100 sq.ft.,Jelutong,"Today, 12:46",https://www.mudah.my/Worth+RENT+or+BUY+1100sf+condo+Halaman+Kristal+at+Jelutong-88147036.htm
Pearl Tower For Rent,Apartments,RM 1 200 per month,3 Bedrooms,1 Bathroom,800 sq.ft.,Butterworth,"Today, 12:45",https://www.mudah.my/Pearl+Tower+For+Rent-90123289.htm
Baystar condo 1562sqft fully furnished reno queensbay view 2 car park,Apartments,RM 3 000 per month,3 Bedrooms,3 Bathrooms,1562 sq.ft.,Bayan Lepas,"Today, 12:40",https://www.mudah.my/Baystar+condo+1562sqft+fully+furnished+reno+queensbay+view+2+car+park-88241951.htm
Meridien Residence fully furnished high floor corner 4 bedrooms nego,Apartments,RM 1 600 per month,4 Bedrooms,2 Bathrooms,1380 sq.ft.,Bayan Lepas,"Today, 12:38",https://www.mudah.my/Meridien+Residence+fully+furnished+high+floor+corner+4+bedrooms+nego-88871748.htm
TROPICANA BAY 2 Bedrooms Unit Nearby QUEENSBAY MALL,Apartments,RM 1 500 per month,2 Bedrooms,1 Bathroom,615 sq.ft.,Bayan Lepas,"Today, 12:28",https://www.mudah.my/TROPICANA+BAY+2+Bedrooms+Unit+Nearby+QUEENSBAY+MALL-90123227.htm
I-santorini seaview nice unit kitchen cabinet move in ready 2carpark,Apartments,RM 1 100 per month,3 Bedrooms,2 Bathrooms,900 sq.ft.,Tanjong Tokong,"Today, 12:28",https://www.mudah.my/I+santorini+seaview+nice+unit+kitchen+cabinet+move+in+ready+2carpark-90123212.htm
[Cheapest 2CP & FF] The Summer Place condo/ Sea View Unit Super Worth,Apartments,RM 1 900 per month,3 Bedrooms,2 Bathrooms,1012 sq.ft.,Jelutong,"Today, 12:25",https://www.mudah.my/+Cheapest+2CP+FF+The+Summer+Place+condo+Sea+View+Unit+Super+Worth-89955835.htm
Mutiara Villa 1200sf Jalan Bagan Jermal Fully sea view,Apartments,RM 1 700 per month,2 Bedrooms,2 Bathrooms,1200 sq.ft.,Bagan Jermal,"Today, 12:25",https://www.mudah.my/Mutiara+Villa+1200sf+Jalan+Bagan+Jermal+Fully+sea+view-86204310.htm
Taman sri bungah (TEH AH BA GARDEN) near oldtown renovated & furnished,Apartments,RM 1 300 per month,3 Bedrooms,2 Bathrooms,900 sq.ft.,Jelutong,"Today, 12:25",https://www.mudah.my/Taman+sri+bungah+TEH+AH+BA+GARDEN+near+oldtown+renovated+furnished-90122893.htm
Bukit Mertajam Condo for Rent,Apartments,RM 900 per month,3 Bedrooms,2 Bathrooms,1005 sq.ft.,Bukit Mertajam,"Today, 12:25",https://www.mudah.my/Bukit+Mertajam+Condo+for+Rent-88895605.htm
Orange 3 Bagab Ajam Tesco Butterworth Penang,Apartments,RM 1 350 per month,4 Bedrooms,2 Bathrooms,1700 sq.ft.,Butterworth,"Today, 12:23",https://www.mudah.my/Orange+3+Bagab+Ajam+Tesco+Butterworth+Penang-90123071.htm
Forest Field 1200SF NR Botanical Garden Fully RENOVATED + FURNISHED,Apartments,RM 1 100 per month,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Pulau Tikus,"Today, 12:21",https://www.mudah.my/Forest+Field+1200SF+NR+Botanical+Garden+Fully+RENOVATED+FURNISHED-87248560.htm
Solaria Residence 1113sf fully furnished kitchen reno good unit,Apartments,RM 1 650 per month,3 Bedrooms,2 Bathrooms,1113 sq.ft.,Bayan Lepas,"Today, 12:20",https://www.mudah.my/Solaria+Residence+1113sf+fully+furnished+kitchen+reno+good+unit-89593151.htm
