Title,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url
[280k]Masreca 3r2b Cyberjaya,RM 280 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Putrajaya,"Feb 8, 13:45",https://www.mudah.my/+280k+Masreca+3r2b+Cyberjaya-85701065.htm
GOOD FACILITIES NEARBY Tamara Residence Renovated Presint 8 Putrajaya,RM 550 000,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 8, 12:30",https://www.mudah.my/GOOD+FACILITIES+NEARBY+Tamara+Residence+Renovated+Presint+8+Putrajaya-87197798.htm
"RENOVATE, FURNISH - Tamara Residence, Presint 8, Putrajaya",RM 600 000,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 8, 12:25",https://www.mudah.my/RENOVATE+FURNISH+Tamara+Residence+Presint+8+Putrajaya-88602074.htm
"For SALE Tamara Residence Presint 8, Putrajaya",RM 527 000,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 8, 12:22",https://www.mudah.my/For+SALE+Tamara+Residence+Presint+8+Putrajaya-88602260.htm
Freehold Apartment Putra Damai Presint 11 Putrajaya,RM 270 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 8, 11:44",https://www.mudah.my/Freehold+Apartment+Putra+Damai+Presint+11+Putrajaya-88601403.htm
CORNER DWIPUTRA FULLY FURNISH negotiable,RM 620 000,4 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 8, 10:40",https://www.mudah.my/CORNER+DWIPUTRA+FULLY+FURNISH+negotiable-86674783.htm
Best Investment Condo 48k Cashback near ERL 8min to Putrajaya,RM 278 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 8, 10:29",https://www.mudah.my/Best+Investment+Condo+48k+Cashback+near+ERL+8min+to+Putrajaya-88599821.htm
"[LOW BOOKING] DWIPUTRA RESIDENCE Condo, Presint 15, Putrajaya",RM 599 000,4 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 8, 09:50",https://www.mudah.my/+LOW+BOOKING+DWIPUTRA+RESIDENCE+Condo+Presint+15+Putrajaya-88598580.htm
Putrajaya Condo (Saujana Aster),RM 380 000,3 Bedrooms,2 Bathrooms,850 sq.ft.,Putrajaya,"Feb 8, 09:35",https://www.mudah.my/Putrajaya+Condo+Saujana+Aster+-87579822.htm
"New Modern Design Condominium FLORA ROSA,Presint 11,Putrajaya FOR SALE",RM 387 720,3 Bedrooms,2 Bathrooms,829 sq.ft.,Putrajaya,"Feb 8, 09:28",https://www.mudah.my/New+Modern+Design+Condominium+FLORA+ROSA+Presint+11+Putrajaya+FOR+SALE-88598375.htm
New Freehold Unit - Putrajaya near IOI Mall,RM 459 000,3 Bedrooms,2 Bathrooms,986 sq.ft.,Putrajaya,"Feb 8, 09:28",https://www.mudah.my/New+Freehold+Unit+Putrajaya+near+IOI+Mall-88598361.htm
(BOOKING RM1K) FREEHOLD Putra Harmoni Apartment Presint 9 Putrajaya,RM 230 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 8, 09:24",https://www.mudah.my/+BOOKING+RM1K+FREEHOLD+Putra+Harmoni+Apartment+Presint+9+Putrajaya-88598191.htm
Putrajaya kondominium,RM 408 000,3 Bedrooms,2 Bathrooms,1000 sq.ft.,Putrajaya,"Feb 8, 09:08",https://www.mudah.my/Putrajaya+kondominium-88597806.htm
[FACING GOLF COURSE] Putri Palma Condo IOI Resort City,RM 620 000,4 Bedrooms,3 Bathrooms,1515 sq.ft.,Putrajaya,"Feb 8, 08:48",https://www.mudah.my/+FACING+GOLF+COURSE+Putri+Palma+Condo+IOI+Resort+City-88597381.htm
Dwiputra precint15 putrajaya fully furnished,RM 498 000,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 8, 08:48",https://www.mudah.my/Dwiputra+precint15+putrajaya+fully+furnished-88597377.htm
Dwiputra residence precint15 putrajaya - corner,RM 560 000,4 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 8, 08:47",https://www.mudah.my/Dwiputra+residence+precint15+putrajaya+corner-88597367.htm
"Apartment putra damai, presint 11",RM 275 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 8, 08:00",https://www.mudah.my/Apartment+putra+damai+presint+11-87569756.htm
"[BELOW MARKET] Puteri Palma Condominium, IOI Resort City Putrajaya",RM 820 000,4 Bedrooms,3 Bathrooms,2016 sq.ft.,Putrajaya,"Feb 8, 07:49",https://www.mudah.my/+BELOW+MARKET+Puteri+Palma+Condominium+IOI+Resort+City+Putrajaya-85891597.htm
FULLY FURNISHED & RENOVATED Dwiputra Residence Condominium FOR SALE,RM 495 000,3 Bedrooms,2 Bathrooms,1001 sq.ft.,Putrajaya,"Feb 8, 01:30",https://www.mudah.my/FULLY+FURNISHED+RENOVATED+Dwiputra+Residence+Condominium+FOR+SALE-88595436.htm
"Clio residence, putrajaya for sale",RM 550 000,3 Bedrooms,2 Bathrooms,1012 sq.ft.,Putrajaya,"Feb 8, 01:23",https://www.mudah.my/Clio+residence+putrajaya+for+sale-88595459.htm
"Aura residence, presint 8, putrajaya for sale",RM 614 555,3 Bedrooms,3 Bathrooms,1231 sq.ft.,Putrajaya,"Feb 8, 00:46",https://www.mudah.my/Aura+residence+presint+8+putrajaya+for+sale-85706558.htm
"Pangsapuri Putra Damai, Presint 11, Putrajaya",RM 270 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 7, 23:55",https://www.mudah.my/Pangsapuri+Putra+Damai+Presint+11+Putrajaya-88594765.htm
Putra damai apartment presint 11 putrajaya,RM 270 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 7, 20:08",https://www.mudah.my/Putra+damai+apartment+presint+11+putrajaya-88591777.htm
"Tamara residence condo, putrajaya for sale",RM 575 000,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 7, 19:00",https://www.mudah.my/Tamara+residence+condo+putrajaya+for+sale-85192089.htm
WELL MAINTAINED Apartment Putra Harmoni Presint 9 Putrajaya,RM 280 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 7, 17:45",https://www.mudah.my/WELL+MAINTAINED+Apartment+Putra+Harmoni+Presint+9+Putrajaya-88589440.htm
Clio Residence Putrajaya,RM 550 000,3 Bedrooms,2 Bathrooms,1013 sq.ft.,Putrajaya,"Feb 7, 15:25",https://www.mudah.my/Clio+Residence+Putrajaya-87239050.htm
"FREEHOLD Puteri Palma Condominium, IOI Resort Putrajaya",RM 550 000,3 Bedrooms,2 Bathrooms,1314 sq.ft.,Putrajaya,"Feb 7, 15:21",https://www.mudah.my/FREEHOLD+Puteri+Palma+Condominium+IOI+Resort+Putrajaya-88587422.htm
FOR SALE Puteri Palma Condominium IOI Resort City Putrajaya,RM 820 000,4 Bedrooms,3 Bathrooms,2016 sq.ft.,Putrajaya,"Feb 7, 14:40",https://www.mudah.my/FOR+SALE+Puteri+Palma+Condominium+IOI+Resort+City+Putrajaya-88323932.htm
"[GROUND FLOOR][NEGO]Pangsapuri Putra Harmoni, Presint 9, Putrajaya",RM 315 000,3 Bedrooms,2 Bathrooms,800 sq.ft.,Putrajaya,"Feb 7, 13:49",https://www.mudah.my/+GROUND+FLOOR+NEGO+Pangsapuri+Putra+Harmoni+Presint+9+Putrajaya-88585753.htm
"PUTERI PALMA near IOI MALL PUTRAJAYA, LE MERIDEAN",RM 490 000,3 Bedrooms,2 Bathrooms,1209 sq.ft.,Putrajaya,"Feb 7, 13:10",https://www.mudah.my/PUTERI+PALMA+near+IOI+MALL+PUTRAJAYA+LE+MERIDEAN-86946339.htm
Pangsapuri harmoni presint 9 putrajaya ground floor,RM 315 000,3 Bedrooms,2 Bathrooms,800 sq.ft.,Putrajaya,"Feb 7, 12:27",https://www.mudah.my/Pangsapuri+harmoni+presint+9+putrajaya+ground+floor-88584309.htm
For SALE Condo Saujana Aster,RM 366 000,3 Bedrooms,2 Bathrooms,875 sq.ft.,Putrajaya,"Feb 7, 12:10",https://www.mudah.my/For+SALE+Condo+Saujana+Aster-88583586.htm
Woww .APARTMENT PR1MA PRESINT 11,RM 330 000,3 Bedrooms,2 Bathrooms,815 sq.ft.,Putrajaya,"Feb 7, 12:10",https://www.mudah.my/Woww+APARTMENT+PR1MA+PRESINT+11-88583580.htm
BOOKING 1K | RENOVATED | Putra Damai Apartment Putrajaya,RM 275 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 7, 10:30",https://www.mudah.my/BOOKING+1K+RENOVATED+Putra+Damai+Apartment+Putrajaya-85855970.htm
Kondominium Putrajaya Untuk Dijual Saujana Aster Condo,RM 425 000,4 Bedrooms,2 Bathrooms,1050 sq.ft.,Putrajaya,"Feb 7, 10:30",https://www.mudah.my/Kondominium+Putrajaya+Untuk+Dijual+Saujana+Aster+Condo-87088009.htm
"Below Market Value Corner Unit Condominium Tamara Residence, Presint 8",RM 570 000,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 7, 09:50",https://www.mudah.my/Below+Market+Value+Corner+Unit+Condominium+Tamara+Residence+Presint+8-88580902.htm
"[GROUND FLOOR] Pangsapuri Putra Harmoni, Presint 9, Putrajaya",RM 315 000,3 Bedrooms,2 Bathrooms,800 sq.ft.,Putrajaya,"Feb 7, 09:30",https://www.mudah.my/+GROUND+FLOOR+Pangsapuri+Putra+Harmoni+Presint+9+Putrajaya-88580605.htm
[ FREEHOLD ] Apartment Putra Damai Putrajaya,RM 270 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 7, 09:03",https://www.mudah.my/+FREEHOLD+Apartment+Putra+Damai+Putrajaya-86288987.htm
[new] [modern] [freehold] [lowbooking] condominium putrajaya,RM 380 000,3 Bedrooms,2 Bathrooms,2250 sq.ft.,Putrajaya,"Feb 7, 08:20",https://www.mudah.my/+new+modern+freehold+lowbooking+condominium+putrajaya-86667479.htm
"FULLY FURNISHED Dwiputra Residence Condo, Presint 15",RM 498 000,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 7, 07:55",https://www.mudah.my/FULLY+FURNISHED+Dwiputra+Residence+Condo+Presint+15-87350962.htm
Puteri palma condominium ioi resort putrajaya,RM 550 000,3 Bedrooms,2 Bathrooms,1314 sq.ft.,Putrajaya,"Feb 7, 07:05",https://www.mudah.my/Puteri+palma+condominium+ioi+resort+putrajaya-88579087.htm
MURAH~ LEVEL 3 POOL VIEW | Tamara Residence Ayer Presint 8 Putrajaya,RM 580 000,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 7, 06:25",https://www.mudah.my/MURAH+LEVEL+3+POOL+VIEW+Tamara+Residence+Ayer+Presint+8+Putrajaya-68952212.htm
Pangsapuri Damai Putrajaya,RM 273 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 7, 01:35",https://www.mudah.my/Pangsapuri+Damai+Putrajaya-88578473.htm
Dwiputra condo putrajaya presint 15,RM 550 000,3 Bedrooms,3 Bathrooms,1281 sq.ft.,Putrajaya,"Feb 6, 23:20",https://www.mudah.my/Dwiputra+condo+putrajaya+presint+15-85864541.htm
"Flora Rosa Condominium Precinct 11 Putrajaya Presint 11 (1,399 sqft)",RM 633 690,4 Bedrooms,3 Bathrooms,1399 sq.ft.,Putrajaya,"Feb 6, 21:20",https://www.mudah.my/Flora+Rosa+Condominium+Precinct+11+Putrajaya+Presint+11+1+399+sqft+-88174553.htm
"Aura Residence Precinct 8 Putrajaya Presint 8 (1,085 sqft)",RM 614 649,3 Bedrooms,2 Bathrooms,1085 sq.ft.,Putrajaya,"Feb 6, 21:20",https://www.mudah.my/Aura+Residence+Precinct+8+Putrajaya+Presint+8+1+085+sqft+-88055371.htm
"Aura Residence Precinct 8 Putrajaya Presint 8 (1,393sqft)",RM 872 450,5 Bedrooms,4 Bathrooms,1393 sq.ft.,Putrajaya,"Feb 6, 21:20",https://www.mudah.my/Aura+Residence+Precinct+8+Putrajaya+Presint+8+1+393sqft+-88052707.htm
"FREEHOLD, Pangsapuri Putra Damai, Presint 11 Putrajaya",RM 270 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 6, 20:45",https://www.mudah.my/FREEHOLD+Pangsapuri+Putra+Damai+Presint+11+Putrajaya-88575319.htm
"TAMARA RESIDENCE Presint 8, Putrajaya",RM 527 000,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 6, 20:40",https://www.mudah.my/TAMARA+RESIDENCE+Presint+8+Putrajaya-88292763.htm
"FULLY FURNISHED & RENOVATED Dwiputra Residence Condominium, Presint 15",RM 630 000,4 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 6, 17:04",https://www.mudah.my/FULLY+FURNISHED+RENOVATED+Dwiputra+Residence+Condominium+Presint+15-88571650.htm
[Big size & special unit] with big terrace garden,RM 620 000,4 Bedrooms,3 Bathrooms,1515 sq.ft.,Putrajaya,"Feb 6, 16:02",https://www.mudah.my/+Big+size+special+unit+with+big+terrace+garden-88570462.htm
GOOD FOR INVESTMENT Pangsapuri Putra Damai Presint 11 Putrajaya,RM 270 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 6, 14:43",https://www.mudah.my/GOOD+FOR+INVESTMENT+Pangsapuri+Putra+Damai+Presint+11+Putrajaya-88568693.htm
"Tamara Residence, Ayer 8, Presint 8, Putrajaya",RM 600 000,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 6, 14:35",https://www.mudah.my/Tamara+Residence+Ayer+8+Presint+8+Putrajaya-81594280.htm
[Below Market Value] Freehold with Township and Cashback 50k,RM 278 405,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 6, 14:30",https://www.mudah.my/+Below+Market+Value+Freehold+with+Township+and+Cashback+50k-88568401.htm
FULLY FURNISHED & RENOVATED Dwiputra Residence Condominium,RM 630 000,4 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 6, 14:24",https://www.mudah.my/FULLY+FURNISHED+RENOVATED+Dwiputra+Residence+Condominium-88568261.htm
"Ground floor unit. pangsapuri putra harmoni, presint 9, putrajaya",RM 315 000,3 Bedrooms,2 Bathrooms,800 sq.ft.,Putrajaya,"Feb 6, 13:10",https://www.mudah.my/Ground+floor+unit+pangsapuri+putra+harmoni+presint+9+putrajaya-88566692.htm
CYBERJAYA Free Hold Condo Best Price 3R2B,RM 270 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 6, 12:50",https://www.mudah.my/CYBERJAYA+Free+Hold+Condo+Best+Price+3R2B-88566542.htm
FREEHOLD CONDO Best for INVESTMENT 10mins to Cyberjaya,RM 248 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 6, 12:47",https://www.mudah.my/FREEHOLD+CONDO+Best+for+INVESTMENT+10mins+to+Cyberjaya-88566495.htm
"Putra damai apartment, putrajaya (for investment)",RM 265 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 6, 12:30",https://www.mudah.my/Putra+damai+apartment+putrajaya+for+investment+-87942003.htm
"[Fully Furnished] DWIPUTRA RESIDENCES, PUTRAJAYA PRESINT 15",RM 525 000,3 Bedrooms,2 Bathrooms,1001 sq.ft.,Putrajaya,"Feb 6, 12:20",https://www.mudah.my/+Fully+Furnished+DWIPUTRA+RESIDENCES+PUTRAJAYA+PRESINT+15-88290295.htm
"[Facing Lake, Masjid] Tamara Residence Condo, Presint 8 Putrajaya",RM 575 000,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 6, 12:05",https://www.mudah.my/+Facing+Lake+Masjid+Tamara+Residence+Condo+Presint+8+Putrajaya-88565185.htm
"Ground floor unit. pangsapuri putra harmoni, presint 9, putrajaya",RM 315 000,3 Bedrooms,2 Bathrooms,800 sq.ft.,Putrajaya,"Feb 6, 12:05",https://www.mudah.my/Ground+floor+unit+pangsapuri+putra+harmoni+presint+9+putrajaya-88565228.htm
[NO FAKE!!!!] FreeHold 3R2B Free 2 Car Parks LakeParkCity,RM 278 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 6, 12:00",https://www.mudah.my/+NO+FAKE+FreeHold+3R2B+Free+2+Car+Parks+LakeParkCity-88370997.htm
FULLY FURNISHED Dwiputra Residence Condominium Presint 15 Putrajaya,RM 500 000,3 Bedrooms,2 Bathrooms,1001 sq.ft.,Putrajaya,"Feb 6, 10:24",https://www.mudah.my/FULLY+FURNISHED+Dwiputra+Residence+Condominium+Presint+15+Putrajaya-87349467.htm
"[4 Rooms, Freehold] Saujana Aster Condo,Presint 11 Putrajaya",RM 415 000,4 Bedrooms,3 Bathrooms,1050 sq.ft.,Putrajaya,"Feb 6, 10:15",https://www.mudah.my/+4+Rooms+Freehold+Saujana+Aster+Condo+Presint+11+Putrajaya-88562958.htm
"Level 6. FREEHOLD, Pangsapuri Putra Damai, Presint 11 Putrajaya",RM 270 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 6, 09:40",https://www.mudah.my/Level+6+FREEHOLD+Pangsapuri+Putra+Damai+Presint+11+Putrajaya-88562497.htm
"Shaftsbury avenue, putrajaya freehold service apartment",RM 550 000,2 Bedrooms,1 Bathroom,686 sq.ft.,Putrajaya,"Feb 6, 05:49",https://www.mudah.my/Shaftsbury+avenue+putrajaya+freehold+service+apartment-88561545.htm
Condo Putrajaya,RM 998 000,3 Bedrooms,3 Bathrooms,1688 sq.ft.,Putrajaya,"Feb 5, 22:46",https://www.mudah.my/Condo+Putrajaya-88559354.htm
"[new unit]aura residence, presint 8, putrajaya",RM 614 649,3 Bedrooms,2 Bathrooms,1085 sq.ft.,Putrajaya,"Feb 5, 22:10",https://www.mudah.my/+new+unit+aura+residence+presint+8+putrajaya-86851492.htm
"1,314 sqft Puteri Palma Condo, IOI Resort Putrajaya",RM 550 000,3 Bedrooms,2 Bathrooms,1314 sq.ft.,Putrajaya,"Feb 5, 22:00",https://www.mudah.my/1+314+sqft+Puteri+Palma+Condo+IOI+Resort+Putrajaya-88527513.htm
"LUXURIOUS DECOR Dwiputra Residence, Precint 15 Putrajaya (CORNER UNIT)",RM 560 000,3 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 5, 20:50",https://www.mudah.my/LUXURIOUS+DECOR+Dwiputra+Residence+Precint+15+Putrajaya+CORNER+UNIT+-88557217.htm
Free Public Transport Area!!! Only 200 Booking your Dream Home Now!!!,RM 278 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 5, 20:30",https://www.mudah.my/Free+Public+Transport+Area+Only+200+Booking+your+Dream+Home+Now+-87149262.htm
FREEHOLD CONDO (Free 3 Years Installment&Free 2 Carpark)Limited Only!!,RM 283 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 5, 19:30",https://www.mudah.my/FREEHOLD+CONDO+Free+3+Years+Installment+Free+2+Carpark+Limited+Only+-87186094.htm
"Dwiputra Residence, Precint 15 Putrajaya (CORNER UNIT) - M53",RM 560 000,3 Bedrooms,3 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 5, 18:08",https://www.mudah.my/Dwiputra+Residence+Precint+15+Putrajaya+CORNER+UNIT+M53-88554953.htm
Dengkil Taman Topaz Apartment (Wetland)24 Hrs security,RM 168 000,3 Bedrooms,3 Bathrooms,814 sq.ft.,Putrajaya,"Feb 5, 16:50",https://www.mudah.my/Dengkil+Taman+Topaz+Apartment+Wetland+24+Hrs+security-87685022.htm
"Putra Damai Apartment, Precint 11 Putrajaya",RM 280 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 5, 16:40",https://www.mudah.my/Putra+Damai+Apartment+Precint+11+Putrajaya-88193085.htm
"Saujana Aster Condo Presint 11, Putrajaya",RM 390 000,3 Bedrooms,2 Bathrooms,875 sq.ft.,Putrajaya,"Feb 5, 16:10",https://www.mudah.my/Saujana+Aster+Condo+Presint+11+Putrajaya-87977297.htm
"FULLY FURNISHED | Dwiputra Residence, Presint 15, Putrajaya (CORNER)",RM 560 000,3 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 5, 16:10",https://www.mudah.my/FULLY+FURNISHED+Dwiputra+Residence+Presint+15+Putrajaya+CORNER+-86632682.htm
FREEHOLD Putra Harmoni Presint 9 Putrajaya,RM 275 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 5, 15:45",https://www.mudah.my/FREEHOLD+Putra+Harmoni+Presint+9+Putrajaya-88551469.htm
"Puteri Palma Condominium 3R2B, IOI Resort Putrajaya",RM 550 000,3 Bedrooms,2 Bathrooms,1314 sq.ft.,Putrajaya,"Feb 5, 14:10",https://www.mudah.my/Puteri+Palma+Condominium+3R2B+IOI+Resort+Putrajaya-88549374.htm
"BLOCK C, FIRST FLOOR | Puteri Palma Condominium, Putrajaya",RM 500 000,3 Bedrooms,2 Bathrooms,1209 sq.ft.,Putrajaya,"Feb 5, 13:40",https://www.mudah.my/BLOCK+C+FIRST+FLOOR+Puteri+Palma+Condominium+Putrajaya-88417096.htm
"CHEAPEST!! TAMARA Residence Condo Presint 8, Putrajaya",RM 527 000,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 5, 13:25",https://www.mudah.my/CHEAPEST+TAMARA+Residence+Condo+Presint+8+Putrajaya-88548313.htm
MURAH Putra Damai Apartment Precint 11 Putrajaya,RM 280 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 5, 13:15",https://www.mudah.my/MURAH+Putra+Damai+Apartment+Precint+11+Putrajaya-88212283.htm
Kondo Putrajaya Lakeview S/Furnish Full Loan !!,RM 430 000,3 Bedrooms,2 Bathrooms,796 sq.ft.,Putrajaya,"Feb 5, 12:49",https://www.mudah.my/Kondo+Putrajaya+Lakeview+S+Furnish+Full+Loan+-88547769.htm
[FREEHOLD-LOW LEVEL] Pangsapuri Putra Damai Presint 11 Putrajaya,RM 270 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 5, 12:30",https://www.mudah.my/+FREEHOLD+LOW+LEVEL+Pangsapuri+Putra+Damai+Presint+11+Putrajaya-88547329.htm
"Saujana aster condominium presint 11, putrajaya",RM 360 000,3 Bedrooms,2 Bathrooms,875 sq.ft.,Putrajaya,"Feb 5, 11:45",https://www.mudah.my/Saujana+aster+condominium+presint+11+putrajaya-88374128.htm
Saujana Aster Condominium Presint 11 Putrajaya,RM 400 000,3 Bedrooms,2 Bathrooms,875 sq.ft.,Putrajaya,"Feb 5, 11:41",https://www.mudah.my/Saujana+Aster+Condominium+Presint+11+Putrajaya-81937565.htm
(FULLY FURNISHED) Dwiputra Residence Condominium Presint 15,RM 498 000,3 Bedrooms,2 Bathrooms,950 sq.ft.,Putrajaya,"Feb 5, 10:50",https://www.mudah.my/+FULLY+FURNISHED+Dwiputra+Residence+Condominium+Presint+15-87318203.htm
"Corner Dwiputra Condo Fully Furnished (Negotioble), Putrajaya",RM 620 000,4 Bedrooms,2 Bathrooms,1200 sq.ft.,Putrajaya,"Feb 5, 10:40",https://www.mudah.my/Corner+Dwiputra+Condo+Fully+Furnished+Negotioble+Putrajaya-86675249.htm
Murah!!Freehold!!Pangsapuri Putra Damai Presint 11 Putrajaya,RM 260 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 5, 10:10",https://www.mudah.my/Murah+Freehold+Pangsapuri+Putra+Damai+Presint+11+Putrajaya-88543826.htm
Cyber heights villa cyberjaya partially furnished for sale,RM 500 000,3 Bedrooms,2 Bathrooms,1458 sq.ft.,Putrajaya,"Feb 5, 10:05",https://www.mudah.my/Cyber+heights+villa+cyberjaya+partially+furnished+for+sale-88287009.htm
Putrajaya South Best investment Condo Beside MEX 20min to KL Town,RM 278 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 5, 10:05",https://www.mudah.my/Putrajaya+South+Best+investment+Condo+Beside+MEX+20min+to+KL+Town-88543742.htm
"(GOOD INVESTMENT) Apartment putra damai presint 11, putrajaya",RM 260 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 5, 09:00",https://www.mudah.my/+GOOD+INVESTMENT+Apartment+putra+damai+presint+11+putrajaya-85033233.htm
Fully furnished dwiputra residence putrajaya,RM 500 000,3 Bedrooms,2 Bathrooms,1001 sq.ft.,Putrajaya,"Feb 5, 08:06",https://www.mudah.my/Fully+furnished+dwiputra+residence+putrajaya-88542073.htm
"Pangsapuri Putra Harmoni, Persint 9, Putrajaya For Sale",RM 235 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 5, 07:45",https://www.mudah.my/Pangsapuri+Putra+Harmoni+Persint+9+Putrajaya+For+Sale-87919354.htm
Facing Masjid Besi! Unit harga Termurah View Cantik Tamara Putrajaya,RM 570 000,3 Bedrooms,2 Bathrooms,1205 sq.ft.,Putrajaya,"Feb 4, 21:26",https://www.mudah.my/Facing+Masjid+Besi+Unit+harga+Termurah+View+Cantik+Tamara+Putrajaya-88539030.htm
(Cashback48k) Below Market 28% Best luxury Condo 2R1B/3R2B,RM 278 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 4, 17:42",https://www.mudah.my/+Cashback48k+Below+Market+28+Best+luxury+Condo+2R1B+3R2B-88535236.htm
Investment Condo [ High cashback + 0% Downpayment ] 5mins to Putrajaya,RM 270 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 4, 17:20",https://www.mudah.my/Investment+Condo+High+cashback+0+Downpayment+5mins+to+Putrajaya-85943149.htm
Investment Condo [FREEHOLD+0%Downpayment+2 Parking ] 5min to Putrajaya,RM 278 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 4, 17:20",https://www.mudah.my/Investment+Condo+FREEHOLD+0+Downpayment+2+Parking+5min+to+Putrajaya-84581024.htm
Investment 3R Condo (FREEHOLD+0%Downpayment+2022Ready)5min to Putrajay,RM 280 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 4, 17:20",https://www.mudah.my/Investment+3R+Condo+FREEHOLD+0+Downpayment+2022Ready+5min+to+Putrajay-86871671.htm
3Room Investment Condo[ 0%Downpaymnt+FREEHOLD ]5min to Putrajaya,RM 260 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 4, 17:20",https://www.mudah.my/3Room+Investment+Condo+0+Downpaymnt+FREEHOLD+5min+to+Putrajaya-85325220.htm
BEST Investment Condominium [ 0%Downpayment+FREEHOLD ] 5min to Putrajy,RM 280 000,3 Bedrooms,2 Bathrooms,700 sq.ft.,Putrajaya,"Feb 4, 17:00",https://www.mudah.my/BEST+Investment+Condominium+0+Downpayment+FREEHOLD+5min+to+Putrajy-86120651.htm
Investment Pool View FREEHOLD Condo 100% loan 5min to Putrajaya,RM 240 000,2 Bedrooms,1 Bathroom,635 sq.ft.,Putrajaya,"Feb 4, 17:00",https://www.mudah.my/Investment+Pool+View+FREEHOLD+Condo+100+loan+5min+to+Putrajaya-87146419.htm
